policy_id,customer_id,policy_type,policy_start_date,monthly_premium,coverage_amount,vehicle_count,is_active,current_discount
POL-22520743,CUST-425215,Renters,2020-05-23,48.36,28000,0,1,0.001
POL-93217275,CUST-817056,Motorcycle,2021-12-28,128.7,54000,4,1,0.003
POL-16896770,CUST-383744,Motorcycle,2017-11-06,42.96,94000,2,1,0.031
POL-79711823,CUST-161260,Renters,2019-12-12,23.33,33000,0,1,0.135
POL-29638464,CUST-432633,Health,2016-01-21,1194.9,331000,0,1,0.233
POL-7120430,CUST-624356,Health,2019-06-03,898.08,347000,0,1,0.176
POL-96345835,CUST-281469,Motorcycle,2016-12-06,102.56,44000,4,1,0.129
POL-13456105,CUST-711741,Life,2016-06-28,169.54,461000,0,1,0.183
POL-19905627,CUST-489434,Boat,2021-02-21,375.18,318000,2,1,0.157
POL-14593920,CUST-990089,Boat,2019-08-10,696.13,247000,2,1,0.07
POL-61755566,CUST-193301,Motorcycle,2017-06-05,140.53,82000,3,1,0.146
POL-53150482,CUST-325833,Motorcycle,2018-08-05,81.09,66000,2,0,0.092
POL-34712014,CUST-515209,Auto,2016-08-12,129.41,109000,4,1,0.114
POL-56519645,CUST-599342,Renters,2021-01-28,29.37,46000,0,0,0.136
POL-1546923,CUST-664938,Umbrella,2015-09-17,485.57,4370000,0,1,0.095
POL-70021839,CUST-278811,Renters,2016-08-11,25.32,69000,0,1,0.249
POL-81923337,CUST-835909,Auto,2017-08-20,92.91,125000,4,1,0.128
POL-29182644,CUST-345987,Umbrella,2019-04-14,570.33,4621000,0,1,0.182
POL-98913330,CUST-286153,RV,2024-06-19,354.13,177000,1,1,0.043
POL-41094090,CUST-171530,Auto,2023-02-14,336.1,245000,3,1,0.219
POL-77203186,CUST-564872,Life,2018-03-07,36.64,566000,0,1,0.245
POL-86889969,CUST-798987,Boat,2019-08-13,280.7,442000,2,1,0.138
POL-82739430,CUST-437524,Auto,2020-12-27,297.91,50000,2,1,0.012
POL-93085304,CUST-504679,Auto,2022-07-24,152.49,130000,1,0,0.121
POL-11062221,CUST-370054,Business,2023-08-08,2179.92,334000,0,1,0.033
POL-79876792,CUST-20844,Home,2019-09-25,688.1,1949000,0,1,0.062
POL-22302166,CUST-452225,RV,2018-05-13,516.2,274000,2,1,0.002
POL-99556517,CUST-315825,Motorcycle,2018-04-11,130.05,74000,1,1,0.013
POL-97790240,CUST-817231,Health,2023-05-28,270.83,330000,0,1,0.069
POL-54047337,CUST-340207,RV,2019-07-07,337.69,152000,2,1,0.095
POL-5731910,CUST-754663,Motorcycle,2015-09-03,46.82,90000,1,1,0.244
POL-19226627,CUST-634507,Motorcycle,2018-12-11,68.71,62000,3,1,0.249
POL-2133958,CUST-602563,Umbrella,2025-01-24,548.03,2049000,0,0,0.21
POL-94378014,CUST-667056,Boat,2016-02-20,222.33,111000,1,1,0.03
POL-58025539,CUST-315216,Life,2016-06-09,66.23,522000,0,1,0.2
POL-54570141,CUST-70835,RV,2023-03-16,644.96,66000,1,1,0.132
POL-40413766,CUST-152724,Renters,2020-10-18,46.93,17000,0,1,0.149
POL-67543479,CUST-512638,Umbrella,2023-03-06,450.2,2671000,0,1,0.052
POL-98991703,CUST-739943,Home,2019-09-26,230.33,1961000,0,1,0.074
POL-42694510,CUST-272428,Health,2021-01-07,1169.53,392000,0,1,0.012
POL-95884954,CUST-965819,Motorcycle,2016-05-21,48.55,37000,4,0,0.014
POL-23627166,CUST-672449,Auto,2020-04-29,250.09,42000,4,1,0.059
POL-16769289,CUST-420009,Motorcycle,2019-09-21,80.31,80000,1,1,0.109
POL-80354946,CUST-150584,Business,2023-11-16,1785.46,3752000,0,1,0.179
POL-98610752,CUST-453894,Auto,2016-07-14,152.51,227000,4,1,0.084
POL-48812941,CUST-850840,Business,2023-01-10,2016.95,644000,0,1,0.07
POL-76625483,CUST-235545,Health,2020-01-18,1179.15,191000,0,1,0.152
POL-41040696,CUST-242428,Motorcycle,2018-11-01,40.25,91000,1,1,0.14
POL-53720043,CUST-616019,Business,2025-04-08,1897.52,1376000,0,1,0.043
POL-37202014,CUST-334983,Umbrella,2015-10-27,334.53,2397000,0,1,0.076
POL-99232766,CUST-815658,Home,2019-02-06,533.98,647000,0,1,0.249
POL-92461201,CUST-363603,Auto,2018-08-11,220.76,346000,1,1,0.006
POL-68905255,CUST-491582,Motorcycle,2018-06-18,57.95,12000,1,1,0.095
POL-93135455,CUST-233236,Home,2024-12-25,737.53,1286000,0,1,0.061
POL-61293693,CUST-207752,Health,2021-03-07,448.42,155000,0,1,0.198
POL-68577376,CUST-103397,Life,2019-09-18,118.47,332000,0,1,0.047
POL-33054244,CUST-20650,Motorcycle,2019-04-05,60.93,45000,3,1,0.024
POL-31198032,CUST-290701,Renters,2023-09-07,35.48,46000,0,1,0.024
POL-33360099,CUST-659629,Umbrella,2021-04-14,550.28,3666000,0,1,0.138
POL-6774455,CUST-189570,Umbrella,2019-01-13,590.55,3568000,0,1,0.103
POL-56787600,CUST-325295,Renters,2019-05-29,37.8,12000,0,1,0.173
POL-23986503,CUST-159936,Business,2017-03-21,1004.59,901000,0,1,0.174
POL-63841079,CUST-978745,Business,2020-06-24,2456.27,345000,0,1,0.167
POL-2904310,CUST-664315,RV,2019-10-22,984.18,76000,1,1,0.214
POL-72307608,CUST-392490,Motorcycle,2025-03-11,33.68,91000,2,0,0.066
POL-95909219,CUST-858712,RV,2018-09-28,709.15,234000,2,1,0.119
POL-21110104,CUST-57634,Motorcycle,2023-04-18,88.58,90000,4,1,0.008
POL-30890411,CUST-363688,Auto,2019-08-10,289.32,370000,1,1,0.028
POL-43512939,CUST-960343,Business,2016-04-03,1989.78,3839000,0,0,0.189
POL-53655030,CUST-50539,Motorcycle,2016-09-23,66.41,95000,4,1,0.078
POL-33358220,CUST-861404,RV,2017-08-17,586.75,58000,1,1,0.1
POL-43842699,CUST-100492,Life,2017-09-27,79.32,482000,0,1,0.103
POL-65427611,CUST-743127,Business,2015-12-23,1193.64,1280000,0,1,0.017
POL-49075036,CUST-993221,Life,2017-01-07,112.83,710000,0,1,0.095
POL-43522270,CUST-560276,Home,2021-07-23,650.72,1810000,0,1,0.045
POL-7266411,CUST-843025,Life,2023-12-23,167.28,745000,0,1,0.072
POL-35805685,CUST-664849,Business,2025-06-29,1473.36,2984000,0,1,0.053
POL-36692823,CUST-159263,RV,2016-05-20,351.57,122000,1,1,0.067
POL-86923464,CUST-857546,Motorcycle,2018-01-31,57.84,54000,1,1,0.186
POL-45753342,CUST-412373,Life,2020-07-31,188.18,522000,0,0,0.034
POL-9557164,CUST-82518,Home,2020-09-09,412.62,659000,0,1,0.033
POL-49839839,CUST-852505,Life,2018-02-25,131.76,413000,0,1,0.234
POL-11757659,CUST-137988,RV,2021-10-29,503.93,203000,1,0,0.158
POL-31215046,CUST-535499,Life,2020-12-13,90.64,947000,0,1,0.053
POL-65271974,CUST-808132,Health,2016-02-06,1190.7,208000,0,1,0.106
POL-10115683,CUST-614866,Boat,2024-04-14,507.28,402000,1,1,0.236
POL-33482786,CUST-862239,Life,2017-01-16,43.98,668000,0,1,0.136
POL-2861726,CUST-366263,Umbrella,2021-05-14,265.49,1697000,0,0,0.055
POL-97875055,CUST-722032,Home,2019-04-17,317.77,488000,0,1,0.02
POL-82039293,CUST-266263,Umbrella,2020-10-07,548.97,2304000,0,1,0.223
POL-82741255,CUST-747582,Boat,2016-08-27,577.95,482000,1,1,0.156
POL-14774041,CUST-349366,Business,2023-07-01,2036.47,4379000,0,0,0.248
POL-42152280,CUST-375329,Home,2023-12-14,653.35,1591000,0,0,0.004
POL-16277453,CUST-937570,Auto,2023-12-08,164.82,146000,3,1,0.077
POL-58014632,CUST-836283,Life,2022-03-02,183.3,340000,0,1,0.161
POL-23310618,CUST-539944,Life,2019-06-01,170.93,747000,0,1,0.052
POL-37267854,CUST-429475,Boat,2017-09-23,617.74,293000,2,1,0.001
POL-2342022,CUST-880694,Renters,2019-09-05,35.02,21000,0,1,0.248
POL-16149695,CUST-781168,Boat,2022-10-26,448.73,172000,1,1,0.001
POL-18002338,CUST-886440,Auto,2022-06-23,237.94,52000,1,1,0.219
POL-90107206,CUST-702142,Auto,2016-10-04,318.18,244000,2,1,0.143
POL-88198915,CUST-382398,Renters,2024-08-14,16.96,25000,0,1,0.211
POL-31869535,CUST-331289,Auto,2022-11-07,103.71,243000,1,0,0.116
POL-1242605,CUST-916456,Life,2017-09-23,185.22,160000,0,1,0.116
POL-61498755,CUST-456988,Umbrella,2015-07-04,450.36,3689000,0,1,0.114
POL-41964629,CUST-43553,Life,2016-09-26,37.98,921000,0,1,0.247
POL-20648422,CUST-57393,Motorcycle,2020-05-30,80.3,56000,1,1,0.106
POL-81485381,CUST-589695,Umbrella,2020-11-03,293.34,4760000,0,0,0.013
POL-67239704,CUST-847957,Life,2022-01-18,101.2,983000,0,1,0.103
POL-89609744,CUST-683808,Boat,2021-08-04,280.88,265000,2,1,0.169
POL-79946310,CUST-467027,Business,2022-08-21,2358.49,2273000,0,1,0.17
POL-10381267,CUST-320939,Motorcycle,2023-04-30,41.28,20000,4,1,0.028
POL-92051701,CUST-226253,Renters,2018-09-21,42.19,33000,0,1,0.029
POL-3218364,CUST-957249,Umbrella,2022-09-06,430.61,3376000,0,0,0.013
POL-5641553,CUST-781359,Auto,2024-02-02,317.31,379000,3,1,0.039
POL-14670573,CUST-46275,Business,2016-02-20,1033.06,4726000,0,1,0.1
POL-38188914,CUST-802465,Home,2016-10-30,385.37,962000,0,1,0.029
POL-98345915,CUST-100712,Umbrella,2022-08-06,385.35,4129000,0,1,0.208
POL-98338584,CUST-227068,Business,2016-05-06,813.75,4086000,0,1,0.138
POL-65175079,CUST-871427,Motorcycle,2018-01-09,78.2,57000,4,1,0.152
POL-70389816,CUST-525165,Umbrella,2024-03-24,393.01,3378000,0,1,0.066
POL-13175241,CUST-564078,Health,2024-12-21,746.41,476000,0,1,0.116
POL-5135828,CUST-294699,Boat,2019-01-07,786.05,477000,1,1,0.037
POL-88106372,CUST-120146,Boat,2022-02-20,302.19,464000,1,1,0.048
POL-32624704,CUST-581815,Business,2022-01-21,1888.1,1115000,0,1,0.029
POL-15284939,CUST-427432,Umbrella,2024-05-22,229.72,4898000,0,1,0.151
POL-63502724,CUST-742099,Business,2024-02-21,716.5,4521000,0,1,0.182
POL-98496901,CUST-369428,Renters,2024-08-09,33.3,67000,0,1,0.171
POL-70792096,CUST-857001,Home,2016-12-31,100.07,1951000,0,1,0.13
POL-56433733,CUST-976186,Boat,2021-07-02,479.12,386000,1,1,0.147
POL-47045642,CUST-658202,Life,2016-04-09,35.13,769000,0,1,0.085
POL-88696223,CUST-619930,Business,2016-02-03,959.12,4091000,0,1,0.152
POL-44838301,CUST-419702,Motorcycle,2021-12-27,57.09,96000,3,1,0.081
POL-71981346,CUST-795516,Renters,2024-12-18,45.16,82000,0,0,0.155
POL-51028711,CUST-501883,Motorcycle,2018-03-22,50.76,35000,1,1,0.217
POL-70330815,CUST-35939,Health,2018-06-28,590.95,294000,0,1,0.171
POL-64312760,CUST-995356,Umbrella,2015-09-12,391.36,4157000,0,1,0.13
POL-95903352,CUST-511993,Umbrella,2018-02-23,225.5,3257000,0,1,0.177
POL-238585,CUST-759171,Boat,2018-02-27,497.01,484000,1,1,0.107
POL-15067261,CUST-705932,Life,2024-12-01,96.83,355000,0,1,0.179
POL-60052849,CUST-161834,Motorcycle,2020-06-07,61.71,57000,3,1,0.223
POL-61485328,CUST-221017,Home,2018-10-12,143.12,192000,0,0,0.248
POL-56368085,CUST-296451,Motorcycle,2021-06-23,144.58,90000,4,1,0.234
POL-62560227,CUST-540818,Boat,2015-10-18,391.46,62000,2,1,0.241
POL-97596654,CUST-759619,Life,2019-04-17,199.87,417000,0,1,0.024
POL-71600765,CUST-232726,Motorcycle,2015-12-25,71.41,90000,4,1,0.069
POL-53733032,CUST-632983,Renters,2016-05-03,15.34,97000,0,0,0.221
POL-69850779,CUST-797164,RV,2023-01-14,752.64,265000,2,1,0.214
POL-84397566,CUST-597366,Business,2025-06-05,2132.53,3830000,0,1,0.09
POL-13856666,CUST-672706,Umbrella,2021-10-22,539.1,1710000,0,1,0.047
POL-46530527,CUST-297853,Life,2019-11-02,73.02,903000,0,1,0.047
POL-27436727,CUST-431652,RV,2024-10-29,814.23,287000,1,1,0.22
POL-10661020,CUST-272852,Business,2023-05-06,1064.16,3791000,0,1,0.187
POL-64532685,CUST-276232,Umbrella,2022-02-01,593.13,1449000,0,1,0.21
POL-4740382,CUST-989666,Health,2025-02-03,771.58,111000,0,1,0.033
POL-50857535,CUST-552447,Business,2022-11-21,612.21,4869000,0,1,0.03
POL-97068643,CUST-438154,Boat,2024-04-03,695.42,161000,1,1,0.232
POL-50006068,CUST-71699,Health,2023-02-20,340.49,347000,0,1,0.024
POL-45315433,CUST-799918,Auto,2025-01-15,239.45,249000,4,1,0.201
POL-13552803,CUST-88081,Renters,2023-11-08,36.8,20000,0,1,0.144
POL-40845403,CUST-371535,Business,2022-09-21,946.52,2604000,0,1,0.161
POL-6098023,CUST-368149,Boat,2022-10-29,477.96,100000,2,1,0.229
POL-53978436,CUST-217294,Boat,2021-09-16,564.08,26000,2,1,0.234
POL-33412670,CUST-971115,Boat,2020-08-28,705.93,117000,1,1,0.175
POL-67616303,CUST-51185,Life,2017-01-05,109.66,874000,0,1,0.201
POL-28119831,CUST-617161,Motorcycle,2022-12-17,118.88,95000,3,0,0.098
POL-2182045,CUST-754722,Life,2017-12-26,118.27,310000,0,1,0.165
POL-18079492,CUST-366466,Motorcycle,2016-01-17,52.89,58000,4,1,0.022
POL-46452909,CUST-449338,Health,2024-06-30,565.81,432000,0,1,0.078
POL-28712940,CUST-251895,Motorcycle,2021-02-16,86.37,52000,4,1,0.229
POL-94422957,CUST-499979,Renters,2023-06-26,49.99,26000,0,1,0.227
POL-32474543,CUST-19323,Home,2023-09-11,711.32,883000,0,0,0.019
POL-13344149,CUST-396915,Motorcycle,2018-11-24,90.01,39000,2,0,0.181
POL-92276409,CUST-584276,Business,2023-12-01,1921.32,2548000,0,0,0.001
POL-14531132,CUST-620654,RV,2023-09-05,979.68,151000,2,0,0.008
POL-55792084,CUST-112964,Life,2018-03-25,75.36,865000,0,1,0.217
POL-38006609,CUST-574101,Auto,2021-10-22,284.67,82000,4,1,0.151
POL-90368487,CUST-161165,Home,2023-09-01,646.9,1124000,0,0,0.23
POL-13891054,CUST-150551,RV,2015-09-16,859.05,196000,1,1,0.175
POL-89226114,CUST-60373,Life,2019-12-17,110.79,780000,0,1,0.09
POL-50324737,CUST-857802,Life,2017-11-06,111.35,786000,0,1,0.159
POL-45233421,CUST-336854,Health,2020-06-05,1168.66,273000,0,1,0.25
POL-88339988,CUST-60611,Health,2015-11-24,387.34,209000,0,1,0.218
POL-39699912,CUST-618506,Motorcycle,2021-04-24,130.95,31000,2,1,0.043
POL-68086079,CUST-780534,RV,2016-01-10,987.02,218000,2,1,0.234
POL-89363234,CUST-590961,Home,2016-02-11,659.76,1755000,0,1,0.007
POL-73895111,CUST-883877,Health,2025-06-19,1190.72,253000,0,1,0.188
POL-76239493,CUST-887762,Business,2019-01-17,1908.24,3938000,0,1,0.145
POL-53883262,CUST-661753,Business,2023-12-06,2412.1,3720000,0,1,0.148
POL-31796388,CUST-545708,RV,2023-04-16,347.07,95000,2,1,0.024
POL-64197731,CUST-141667,Renters,2024-03-03,17.24,82000,0,1,0.166
POL-50668069,CUST-102127,Umbrella,2020-10-06,432.23,1172000,0,1,0.054
POL-28797100,CUST-13830,Life,2022-02-27,198.17,166000,0,0,0.035
POL-37862613,CUST-260812,Home,2018-12-07,567.45,395000,0,1,0.089
POL-29495553,CUST-809969,Business,2024-06-11,2100.85,260000,0,1,0.101
POL-3690590,CUST-31361,Life,2016-07-03,105.27,165000,0,1,0.119
POL-10665998,CUST-305187,Renters,2025-05-13,48.73,91000,0,1,0.21
POL-41992881,CUST-165033,Life,2019-04-18,100.48,595000,0,1,0.023
POL-83008473,CUST-982346,Boat,2020-09-19,500.13,172000,1,1,0.135
POL-2383724,CUST-515604,Home,2019-05-04,189.63,955000,0,1,0.184
POL-14274940,CUST-458943,RV,2020-03-22,871.78,280000,1,1,0.027
POL-76020055,CUST-675092,Renters,2025-02-27,36.65,76000,0,1,0.025
POL-42156701,CUST-284656,Umbrella,2022-07-07,410.54,4600000,0,0,0.186
POL-52007482,CUST-160016,Life,2022-07-11,157.89,567000,0,1,0.025
POL-83107246,CUST-520650,Life,2024-03-15,145.29,675000,0,1,0.054
POL-48214537,CUST-104622,Business,2018-10-21,1869.66,743000,0,1,0.222
POL-81287012,CUST-837232,Business,2024-05-15,927.85,4307000,0,1,0.205
POL-21040273,CUST-152328,Life,2021-12-01,45.58,121000,0,1,0.182
POL-20830979,CUST-474314,Motorcycle,2021-03-22,37.99,11000,1,1,0.132
POL-84803643,CUST-423855,Life,2021-01-22,108.86,381000,0,1,0.228
POL-560704,CUST-173993,Health,2016-06-10,806.9,468000,0,1,0.053
POL-33529159,CUST-39169,Boat,2017-08-29,456.72,353000,2,1,0.2
POL-30125806,CUST-940194,Motorcycle,2017-09-12,120.52,50000,2,1,0.104
POL-5228178,CUST-390364,Boat,2020-05-17,465.58,40000,1,1,0.033
POL-99798674,CUST-490836,Health,2021-12-30,540.3,122000,0,1,0.153
POL-13701553,CUST-193412,Renters,2023-03-06,23.38,15000,0,0,0.114
POL-10578035,CUST-691321,Motorcycle,2021-08-10,47.02,74000,4,1,0.12
POL-69612976,CUST-591252,Renters,2021-10-08,33.26,14000,0,1,0.096
POL-35217996,CUST-107257,Home,2016-03-26,260.62,1585000,0,1,0.1
POL-84427432,CUST-174065,Auto,2024-04-12,275.53,346000,4,1,0.076
POL-1606904,CUST-353175,Home,2024-02-12,241.61,1626000,0,1,0.103
POL-55407459,CUST-422101,Business,2016-09-03,1684.08,739000,0,1,0.199
POL-5831024,CUST-744109,Auto,2022-10-31,188.61,63000,1,1,0.157
POL-15402621,CUST-891080,Business,2024-09-19,2165.73,3157000,0,1,0.24
POL-29193682,CUST-607245,Motorcycle,2018-07-20,130.54,99000,2,1,0.245
POL-65470955,CUST-552813,Boat,2017-08-27,393.42,201000,2,1,0.239
POL-39448319,CUST-808791,Motorcycle,2024-11-27,31.21,31000,4,1,0.224
POL-65218296,CUST-665725,Life,2020-03-06,74.57,108000,0,1,0.172
POL-78343319,CUST-583924,Health,2016-01-25,1151.48,477000,0,1,0.187
POL-25998100,CUST-436505,Renters,2021-12-26,40.09,79000,0,1,0.174
POL-43806657,CUST-147361,Life,2016-11-26,62.39,69000,0,1,0.198
POL-52466791,CUST-641203,Auto,2023-07-21,282.41,223000,3,1,0.006
POL-74041922,CUST-849675,Boat,2020-12-26,765.07,81000,2,1,0.124
POL-40633896,CUST-317646,Umbrella,2020-04-15,469.35,2203000,0,1,0.158
POL-1988189,CUST-151778,Boat,2018-02-18,621.1,463000,1,1,0.213
POL-34832400,CUST-727795,Umbrella,2018-03-20,595.57,1071000,0,1,0.123
POL-20021965,CUST-263257,Motorcycle,2024-12-09,61.04,86000,4,1,0.216
POL-73043949,CUST-877020,Business,2024-08-15,865.34,2652000,0,1,0.03
POL-25688312,CUST-759365,Motorcycle,2022-03-06,67.27,46000,1,1,0.192
POL-32791587,CUST-910485,Motorcycle,2016-09-10,73.9,52000,1,1,0.019
POL-31501634,CUST-484466,Motorcycle,2023-05-06,36.04,94000,2,1,0.038
POL-40292620,CUST-384818,Umbrella,2016-10-19,563.57,2770000,0,1,0.149
POL-30382029,CUST-988830,Life,2016-03-14,98.49,191000,0,1,0.214
POL-14747409,CUST-957769,Home,2016-09-29,723.01,1752000,0,1,0.164
POL-4236739,CUST-729232,Renters,2024-07-24,33.3,16000,0,1,0.176
POL-51037503,CUST-712025,Motorcycle,2018-02-01,73.27,95000,4,1,0.102
POL-84731443,CUST-615682,Life,2021-12-20,139.97,915000,0,0,0.173
POL-35375799,CUST-826263,Business,2017-07-25,944.65,3300000,0,1,0.188
POL-81105461,CUST-799259,Boat,2017-07-24,365.16,72000,1,0,0.179
POL-89863623,CUST-601623,Boat,2019-09-21,457.2,31000,2,1,0.232
POL-859143,CUST-401850,Home,2022-06-12,477.17,1284000,0,1,0.016
POL-3289311,CUST-276503,Business,2016-12-10,603.64,408000,0,1,0.127
POL-12417137,CUST-915781,Motorcycle,2023-03-22,46.87,78000,2,1,0.175
POL-76217000,CUST-873791,Boat,2024-01-09,260.6,121000,2,1,0.054
POL-13681577,CUST-854151,Home,2017-08-09,516.91,1625000,0,1,0.176
POL-82629613,CUST-131276,Life,2025-05-12,83.71,738000,0,1,0.084
POL-50783301,CUST-689729,Umbrella,2020-11-09,285.77,1565000,0,1,0.072
POL-40771829,CUST-761560,Life,2017-12-04,176.06,485000,0,1,0.044
POL-54922827,CUST-587411,Auto,2023-10-07,194.95,493000,3,1,0.196
POL-89802489,CUST-814809,Auto,2024-11-20,307.5,419000,1,1,0.129
POL-38851473,CUST-66469,Umbrella,2019-02-02,518.14,1288000,0,1,0.019
POL-29587553,CUST-274552,Home,2016-04-06,545.44,160000,0,1,0.008
POL-37702255,CUST-97765,Motorcycle,2016-10-29,135.31,54000,3,1,0.064
POL-9363099,CUST-540717,Life,2018-11-11,106.15,775000,0,1,0.222
POL-14879958,CUST-989717,Renters,2017-04-04,17.26,17000,0,1,0.089
POL-85025332,CUST-108599,RV,2025-01-22,675.29,157000,2,1,0.127
POL-1302913,CUST-994865,RV,2020-10-20,314.97,299000,1,1,0.063
POL-11532504,CUST-731284,Business,2021-04-22,1886.87,1411000,0,1,0.084
POL-21014788,CUST-330157,Home,2019-06-07,778.72,1654000,0,1,0.092
POL-59718067,CUST-916323,Renters,2017-06-18,40.68,60000,0,1,0.023
POL-89726761,CUST-2334,Health,2025-06-26,686.26,477000,0,1,0.027
POL-41851655,CUST-472316,Life,2020-10-05,54.31,131000,0,1,0.14
POL-67421330,CUST-378702,Motorcycle,2016-02-24,143.48,64000,4,1,0.044
POL-183014,CUST-600335,Umbrella,2022-07-15,347.03,4862000,0,1,0.189
POL-6411095,CUST-845857,Business,2020-03-03,1907.7,3852000,0,1,0.202
POL-60832218,CUST-104949,Life,2022-01-24,174.9,414000,0,1,0.191
POL-88661834,CUST-857240,Auto,2020-07-11,302.28,207000,4,1,0.175
POL-61575241,CUST-552145,Renters,2024-01-21,45.18,35000,0,1,0.2
POL-9289070,CUST-22838,Business,2019-02-10,1783.03,4640000,0,1,0.023
POL-14034673,CUST-275435,Auto,2018-11-10,272.53,337000,4,1,0.171
POL-52308070,CUST-284967,Business,2021-07-05,1947.99,3738000,0,1,0.096
POL-63592528,CUST-131222,Umbrella,2020-11-05,517.18,1035000,0,0,0.002
POL-61434761,CUST-344061,Boat,2018-02-01,354.74,358000,1,1,0.038
POL-80482789,CUST-281850,Auto,2023-07-13,247.28,347000,4,1,0.173
POL-61068253,CUST-760892,Boat,2016-06-03,480.06,384000,2,1,0.023
POL-3667014,CUST-233291,Umbrella,2020-01-18,514.47,2386000,0,1,0.249
POL-60362222,CUST-278422,Health,2019-02-23,775.22,199000,0,1,0.077
POL-82978349,CUST-657863,Motorcycle,2019-11-20,131.7,91000,1,1,0.209
POL-82334102,CUST-965850,Boat,2025-05-15,506.14,221000,1,1,0.03
POL-60368125,CUST-3890,RV,2024-06-05,946.39,58000,2,1,0.193
POL-33142680,CUST-638015,Auto,2019-05-27,176.73,34000,2,1,0.097
POL-95028693,CUST-239871,Motorcycle,2017-04-22,121.7,28000,3,1,0.014
POL-82526538,CUST-302965,Home,2022-03-08,354.95,620000,0,1,0.117
POL-24940623,CUST-855449,Auto,2017-01-02,144.47,25000,2,1,0.121
POL-40326991,CUST-74247,Boat,2022-05-17,451.35,352000,2,1,0.139
POL-51715208,CUST-17743,Boat,2015-07-26,639.09,248000,2,1,0.127
POL-22525718,CUST-447351,Business,2019-04-22,1822.19,657000,0,1,0.164
POL-47055782,CUST-245097,Business,2023-03-01,1728.14,3740000,0,1,0.044
POL-94331316,CUST-677279,RV,2016-08-09,537.12,80000,2,1,0.112
POL-6103320,CUST-364571,Health,2024-12-17,458.23,198000,0,1,0.023
POL-53227723,CUST-253163,Home,2023-10-23,564.79,211000,0,1,0.157
POL-91998883,CUST-877150,Umbrella,2016-12-25,526.67,3625000,0,1,0.221
POL-10900384,CUST-28062,Health,2016-02-09,852.49,390000,0,1,0.209
POL-80874328,CUST-425770,Renters,2024-07-29,23.55,74000,0,1,0.094
POL-39637541,CUST-426774,Motorcycle,2021-02-22,54.98,83000,3,1,0.156
POL-22245731,CUST-337766,Life,2017-02-06,113.78,807000,0,1,0.234
POL-53172340,CUST-39271,Health,2019-05-03,451.78,403000,0,1,0.016
POL-38737977,CUST-22353,Umbrella,2022-02-07,254.77,2756000,0,1,0.025
POL-37701601,CUST-462225,Motorcycle,2016-07-15,72.45,16000,4,0,0.074
POL-69934637,CUST-419436,Health,2020-06-08,1031.98,64000,0,1,0.015
POL-80456428,CUST-314901,Motorcycle,2023-05-21,98.4,58000,1,1,0.035
POL-50810942,CUST-812538,RV,2025-01-16,423.51,87000,2,1,0.245
POL-69635562,CUST-619647,Health,2025-06-05,1116.81,180000,0,1,0.145
POL-68285360,CUST-264582,Life,2020-02-11,181.03,213000,0,1,0.194
POL-9306171,CUST-489996,Home,2024-04-14,431.91,348000,0,1,0.176
POL-87192052,CUST-258428,Motorcycle,2015-09-13,142.72,42000,1,1,0.198
POL-14297366,CUST-26584,Life,2022-05-22,162.48,159000,0,1,0.026
POL-61202599,CUST-836692,Business,2016-05-27,2343.75,1434000,0,1,0.186
POL-527303,CUST-790095,Health,2023-06-19,619.83,353000,0,1,0.01
POL-59661898,CUST-509908,Health,2016-09-18,1065.41,375000,0,1,0.025
POL-87757204,CUST-503810,Home,2019-04-08,116.46,605000,0,1,0.142
POL-77057351,CUST-951533,Motorcycle,2020-10-27,122.39,78000,4,1,0.149
POL-79929117,CUST-206853,Home,2020-10-06,198.49,120000,0,1,0.118
POL-4962333,CUST-465726,Umbrella,2018-12-06,351.53,2884000,0,1,0.062
POL-13859781,CUST-116022,Boat,2024-06-21,221.63,232000,2,0,0.034
POL-59371178,CUST-111796,Motorcycle,2016-10-01,55.01,58000,1,1,0.238
POL-94420062,CUST-795753,Home,2025-04-03,208.05,1727000,0,1,0.02
POL-6988827,CUST-38287,Renters,2022-09-10,19.63,35000,0,1,0.02
POL-82689851,CUST-24773,Umbrella,2020-03-22,536.39,1238000,0,1,0.119
POL-12458835,CUST-281070,Renters,2018-05-22,18.59,43000,0,1,0.046
POL-39423056,CUST-90314,Umbrella,2020-05-14,347.92,1584000,0,1,0.125
POL-44853899,CUST-890459,Business,2021-07-24,866.56,179000,0,1,0.069
POL-60094499,CUST-292884,Home,2022-09-08,305.52,1186000,0,1,0.152
POL-31187115,CUST-244625,Boat,2019-05-13,504.95,124000,1,1,0.222
