policy_id,customer_id,policy_type,coverage_amount,premium_amount,deductible,start_date,end_date,renewal_date,policy_status,agent_id,acquisition_channel
POL0051601,CUST008234,Auto,100000,1600.0,1000,2023-11-14,2024-11-13,2024-11-13,Active,AGT052,Referral
POL0051602,CUST006195,Health,500000,40000.0,1000,2023-09-06,2024-09-05,2024-09-05,Cancelled,AGT184,Online
POL0051603,CUST012757,Home,76474,489.43,2500,2025-03-18,2026-03-18,2026-03-18,Active,AGT195,Agent
POL0051604,CUST006214,Health,500000,32000.0,500,2023-03-21,2024-03-20,2024-03-20,Lapsed,AGT118,Agent
POL0051605,CUST008827,Auto,250000,4000.0,250,2022-04-16,2023-04-16,2023-04-16,Lapsed,AGT049,Referral
POL0051606,CUST000941,Business,198189,1981.89,5000,2025-06-18,2026-06-18,2026-06-18,Active,AGT083,Agent
POL0051607,CUST008156,Health,250000,16000.0,500,2023-06-22,2024-06-21,2024-06-21,Active,AGT091,Walk-in
POL0051608,CUST012325,Health,250000,20000.0,2500,2023-11-15,2024-11-14,2024-11-14,Lapsed,AGT098,Phone
POL0051609,CUST014749,Health,100000,6400.0,5000,2021-05-06,2022-05-06,2022-05-06,Active,AGT153,Phone
POL0051610,CUST007751,Business,168762,2193.91,10000,2024-05-20,2025-05-20,2025-05-20,Active,AGT034,Agent
POL0051611,CUST011217,Life,528970,2644.85,0,2023-07-13,2024-07-12,2024-07-12,Active,AGT093,Agent
POL0051612,CUST011068,Life,715326,2861.3,0,2020-12-03,2021-12-03,2021-12-03,Active,AGT189,Phone
POL0051613,CUST005728,Life,660442,2641.77,0,2020-09-29,2021-09-29,2021-09-29,Active,AGT020,Online
POL0051614,CUST013546,Home,99753,1037.43,500,2024-06-27,2025-06-27,2025-06-27,Cancelled,AGT059,Online
POL0051615,CUST010194,Auto,25000,650.0,500,2021-10-01,2022-10-01,2022-10-01,Cancelled,AGT095,Walk-in
POL0051616,CUST007907,Home,192073,1229.27,1000,2022-07-14,2023-07-14,2023-07-14,Active,AGT059,Online
POL0051617,CUST008358,Auto,100000,2000.0,1000,2024-12-30,2025-12-30,2025-12-30,Active,AGT035,Online
POL0051618,CUST001212,Health,250000,26000.0,1000,2020-05-25,2021-05-25,2021-05-25,Active,AGT114,Online
POL0051619,CUST006490,Health,250000,26000.0,5000,2021-03-17,2022-03-17,2022-03-17,Active,AGT198,Walk-in
POL0051620,CUST003300,Home,50094,400.75,5000,2023-09-17,2024-09-16,2024-09-16,Lapsed,AGT042,Online
POL0051621,CUST011957,Life,216745,1408.84,0,2023-05-06,2024-05-05,2024-05-05,Lapsed,AGT111,Referral
POL0051622,CUST011927,Home,371022,3858.63,1000,2025-09-14,2026-09-14,2026-09-14,Active,AGT026,Agent
POL0051623,CUST007036,Life,360356,1801.78,0,2021-01-16,2022-01-16,2022-01-16,Lapsed,AGT007,Phone
POL0051624,CUST001126,Life,292172,1168.69,0,2021-03-26,2022-03-26,2022-03-26,Active,AGT025,Referral
POL0051625,CUST003096,Health,250000,16000.0,1000,2023-08-31,2024-08-30,2024-08-30,Cancelled,AGT146,Phone
POL0051626,CUST004445,Life,272410,1770.66,0,2024-02-20,2025-02-19,2025-02-19,Active,AGT061,Agent
POL0051627,CUST002866,Travel,10000,1200.0,500,2021-06-07,2022-06-07,2022-06-07,Active,AGT081,Online
POL0051628,CUST003091,Home,138439,1107.51,1000,2022-01-31,2023-01-31,2023-01-31,Cancelled,AGT075,Online
POL0051629,CUST012923,Health,100000,6400.0,5000,2024-09-03,2025-09-03,2025-09-03,Active,AGT125,Online
POL0051630,CUST000136,Life,845102,5493.16,0,2020-09-17,2021-09-17,2021-09-17,Active,AGT164,Agent
POL0051631,CUST006805,Auto,250000,5000.0,500,2023-08-30,2024-08-29,2024-08-29,Active,AGT020,Online
POL0051632,CUST003078,Business,53399,533.99,10000,2024-07-13,2025-07-13,2025-07-13,Active,AGT179,Agent
POL0051633,CUST012377,Auto,50000,800.0,500,2021-05-12,2022-05-12,2022-05-12,Active,AGT038,Online
POL0051634,CUST002235,Business,64861,518.89,5000,2021-02-07,2022-02-07,2022-02-07,Lapsed,AGT135,Agent
POL0051635,CUST008615,Travel,25000,3750.0,0,2024-12-15,2025-12-15,2025-12-15,Active,AGT075,Online
POL0051636,CUST014798,Travel,50000,9750.0,500,2024-03-11,2025-03-11,2025-03-11,Active,AGT085,Online
POL0051637,CUST007362,Health,250000,20000.0,500,2022-06-10,2023-06-10,2023-06-10,Active,AGT078,Phone
POL0051638,CUST012004,Life,387595,1550.38,0,2020-08-19,2021-08-19,2021-08-19,Active,AGT029,Online
POL0051639,CUST006753,Life,307574,1230.3,0,2022-01-23,2023-01-23,2023-01-23,Active,AGT129,Online
POL0051640,CUST003359,Auto,100000,2000.0,500,2022-11-29,2023-11-29,2023-11-29,Active,AGT001,Agent
POL0051641,CUST002959,Life,391846,2547.0,0,2024-10-20,2025-10-20,2025-10-20,Active,AGT180,Agent
POL0051642,CUST009959,Auto,100000,2000.0,2000,2025-12-20,2026-12-20,2026-12-20,Active,AGT147,Agent
POL0051643,CUST014407,Auto,50000,800.0,250,2025-04-18,2026-04-18,2026-04-18,Active,AGT056,Phone
POL0051644,CUST010994,Auto,50000,800.0,250,2021-03-02,2022-03-02,2022-03-02,Active,AGT128,Agent
POL0051645,CUST003853,Auto,100000,1600.0,500,2024-04-09,2025-04-09,2025-04-09,Active,AGT161,Online
POL0051646,CUST004387,Home,103461,1075.99,1000,2025-04-04,2026-04-04,2026-04-04,Active,AGT031,Online
POL0051647,CUST013839,Health,250000,20000.0,5000,2024-01-19,2025-01-18,2025-01-18,Active,AGT194,Online
POL0051648,CUST010620,Life,818176,4090.88,0,2023-02-28,2024-02-28,2024-02-28,Lapsed,AGT010,Online
POL0051649,CUST000058,Life,509689,2038.76,0,2021-03-03,2022-03-03,2022-03-03,Active,AGT126,Online
POL0051650,CUST001392,Auto,250000,6500.0,2000,2026-06-16,2027-06-16,2027-06-16,Active,AGT129,Referral
POL0051651,CUST010226,Life,150995,754.98,0,2026-01-15,2027-01-15,2027-01-15,Active,AGT186,Phone
POL0051652,CUST002438,Auto,100000,1600.0,2000,2021-07-05,2022-07-05,2022-07-05,Active,AGT080,Online
POL0051653,CUST006456,Business,51828,518.28,1000,2021-07-09,2022-07-09,2022-07-09,Lapsed,AGT023,Referral
POL0051654,CUST000468,Auto,100000,2600.0,1000,2022-06-08,2023-06-08,2023-06-08,Lapsed,AGT075,Phone
POL0051655,CUST014650,Auto,100000,2000.0,2000,2024-09-16,2025-09-16,2025-09-16,Active,AGT160,Online
POL0051656,CUST013577,Home,56619,588.84,1000,2020-08-03,2021-08-03,2021-08-03,Active,AGT082,Phone
POL0051657,CUST013287,Home,57393,459.14,2500,2021-04-23,2022-04-23,2022-04-23,Active,AGT168,Agent
POL0051658,CUST002029,Home,85805,549.15,5000,2022-04-28,2023-04-28,2023-04-28,Active,AGT134,Agent
POL0051659,CUST007031,Auto,100000,2000.0,500,2023-08-03,2024-08-02,2024-08-02,Active,AGT055,Online
POL0051660,CUST009527,Life,756115,3024.46,0,2025-04-03,2026-04-03,2026-04-03,Active,AGT155,Online
POL0051661,CUST014044,Life,785738,3142.95,0,2023-08-04,2024-08-03,2024-08-03,Active,AGT026,Agent
POL0051662,CUST011357,Business,50052,650.68,2500,2024-05-09,2025-05-09,2025-05-09,Active,AGT111,Online
POL0051663,CUST002020,Auto,100000,1600.0,500,2023-02-12,2024-02-12,2024-02-12,Active,AGT175,Agent
POL0051664,CUST014673,Health,100000,6400.0,5000,2021-07-20,2022-07-20,2022-07-20,Active,AGT084,Agent
POL0051665,CUST014559,Life,532654,2663.27,0,2023-11-23,2024-11-22,2024-11-22,Active,AGT023,Online
POL0051666,CUST005945,Life,303898,1975.34,0,2023-08-01,2024-07-31,2024-07-31,Active,AGT022,Referral
POL0051667,CUST011192,Health,50000,4000.0,2500,2026-01-24,2027-01-24,2027-01-24,Active,AGT070,Agent
POL0051668,CUST003424,Life,572263,2289.05,0,2022-01-10,2023-01-10,2023-01-10,Lapsed,AGT182,Referral
POL0051669,CUST008300,Health,500000,32000.0,500,2021-11-03,2022-11-03,2022-11-03,Lapsed,AGT023,Walk-in
POL0051670,CUST005872,Health,250000,26000.0,1000,2025-02-24,2026-02-24,2026-02-24,Active,AGT056,Agent
POL0051671,CUST003788,Life,412676,1650.7,0,2024-07-31,2025-07-31,2025-07-31,Active,AGT070,Walk-in
POL0051672,CUST005980,Auto,100000,2000.0,500,2025-02-27,2026-02-27,2026-02-27,Active,AGT110,Online
POL0051673,CUST003086,Auto,250000,5000.0,2000,2022-02-27,2023-02-27,2023-02-27,Lapsed,AGT147,Agent
POL0051674,CUST004538,Home,282459,2259.67,5000,2024-03-05,2025-03-05,2025-03-05,Cancelled,AGT112,Phone
POL0051675,CUST004513,Health,100000,6400.0,2500,2022-12-31,2023-12-31,2023-12-31,Lapsed,AGT081,Online
POL0051676,CUST013817,Health,250000,16000.0,5000,2024-06-14,2025-06-14,2025-06-14,Active,AGT012,Online
POL0051677,CUST011742,Life,285175,1140.7,0,2022-12-16,2023-12-16,2023-12-16,Active,AGT049,Online
POL0051678,CUST006828,Life,280909,1825.91,0,2021-04-11,2022-04-11,2022-04-11,Active,AGT008,Online
POL0051679,CUST011844,Travel,25000,3000.0,500,2021-10-05,2022-10-05,2022-10-05,Active,AGT010,Online
POL0051680,CUST012584,Auto,100000,2000.0,1000,2022-05-20,2023-05-20,2023-05-20,Lapsed,AGT110,Phone
POL0051681,CUST011994,Home,402660,2577.02,2500,2024-06-27,2025-06-27,2025-06-27,Active,AGT132,Referral
POL0051682,CUST005860,Health,100000,6400.0,2500,2023-06-17,2024-06-16,2024-06-16,Active,AGT113,Agent
POL0051683,CUST010008,Home,122381,1272.76,1000,2020-07-06,2021-07-06,2021-07-06,Active,AGT051,Phone
POL0051684,CUST006131,Auto,250000,5000.0,2000,2025-10-01,2026-10-01,2026-10-01,Active,AGT172,Agent
POL0051685,CUST003821,Health,1000000,64000.0,2500,2023-09-04,2024-09-03,2024-09-03,Active,AGT128,Phone
POL0051686,CUST011889,Life,335357,1676.79,0,2025-08-03,2026-08-03,2026-08-03,Active,AGT095,Online
POL0051687,CUST014843,Travel,50000,6000.0,250,2025-05-21,2026-05-21,2026-05-21,Active,AGT070,Online
POL0051688,CUST008127,Home,65444,680.62,5000,2021-04-07,2022-04-07,2022-04-07,Active,AGT078,Online
POL0051689,CUST009259,Auto,50000,800.0,2000,2023-08-10,2024-08-09,2024-08-09,Active,AGT076,Online
POL0051690,CUST007881,Home,73565,470.82,5000,2020-12-27,2021-12-27,2021-12-27,Active,AGT027,Agent
POL0051691,CUST009113,Home,201660,1290.62,2500,2021-08-02,2022-08-02,2022-08-02,Active,AGT020,Agent
POL0051692,CUST008330,Auto,250000,4000.0,1000,2023-12-31,2024-12-30,2024-12-30,Active,AGT186,Online
POL0051693,CUST001919,Auto,250000,4000.0,2000,2021-08-25,2022-08-25,2022-08-25,Active,AGT005,Online
POL0051694,CUST006909,Auto,500000,8000.0,2000,2020-12-18,2021-12-18,2021-12-18,Active,AGT021,Agent
POL0051695,CUST001712,Home,87888,703.1,500,2025-08-05,2026-08-05,2026-08-05,Active,AGT059,Phone
POL0051696,CUST005391,Auto,100000,2000.0,1000,2025-05-19,2026-05-19,2026-05-19,Active,AGT073,Online
POL0051697,CUST006394,Business,107862,1402.21,1000,2021-04-13,2022-04-13,2022-04-13,Active,AGT002,Phone
POL0051698,CUST001516,Health,500000,52000.0,1000,2022-12-19,2023-12-19,2023-12-19,Lapsed,AGT057,Agent
POL0051699,CUST008108,Home,119151,1239.17,5000,2022-11-09,2023-11-09,2023-11-09,Lapsed,AGT147,Agent
POL0051700,CUST008594,Business,74209,742.09,2500,2024-04-17,2025-04-17,2025-04-17,Lapsed,AGT090,Phone
POL0051701,CUST007159,Auto,25000,400.0,1000,2020-03-17,2021-03-17,2021-03-17,Active,AGT001,Referral
POL0051702,CUST003609,Life,763361,3053.44,0,2023-11-17,2024-11-16,2024-11-16,Active,AGT124,Referral
POL0051703,CUST005325,Auto,25000,650.0,250,2022-11-20,2023-11-20,2023-11-20,Active,AGT148,Walk-in
POL0051704,CUST009534,Auto,100000,1600.0,2000,2022-06-15,2023-06-15,2023-06-15,Lapsed,AGT177,Agent
POL0051705,CUST014551,Home,88062,563.6,500,2021-10-02,2022-10-02,2022-10-02,Lapsed,AGT108,Online
POL0051706,CUST002506,Health,50000,4000.0,5000,2024-05-17,2025-05-17,2025-05-17,Lapsed,AGT067,Agent
POL0051707,CUST006274,Life,508425,2033.7,0,2022-12-12,2023-12-12,2023-12-12,Active,AGT080,Online
POL0051708,CUST008568,Health,50000,3200.0,500,2023-02-11,2024-02-11,2024-02-11,Active,AGT023,Online
POL0051709,CUST009266,Home,183216,1172.58,2500,2022-11-16,2023-11-16,2023-11-16,Active,AGT102,Phone
POL0051710,CUST007087,Travel,10000,1950.0,250,2024-07-07,2025-07-07,2025-07-07,Active,AGT057,Online
POL0051711,CUST010249,Life,180041,1170.27,0,2024-11-03,2025-11-03,2025-11-03,Active,AGT087,Online
POL0051712,CUST010471,Home,105770,676.93,500,2022-03-06,2023-03-06,2023-03-06,Lapsed,AGT121,Phone
POL0051713,CUST006129,Life,279997,1819.98,0,2023-10-27,2024-10-26,2024-10-26,Lapsed,AGT126,Walk-in
POL0051714,CUST013439,Home,74356,594.85,500,2021-06-11,2022-06-11,2022-06-11,Active,AGT001,Agent
POL0051715,CUST000760,Life,390805,1563.22,0,2023-08-12,2024-08-11,2024-08-11,Active,AGT004,Online
POL0051716,CUST007427,Auto,25000,650.0,250,2023-05-23,2024-05-22,2024-05-22,Active,AGT179,Online
POL0051717,CUST008671,Life,660779,3303.89,0,2022-11-29,2023-11-29,2023-11-29,Active,AGT074,Online
POL0051718,CUST010206,Life,2375173,9500.69,0,2022-02-11,2023-02-11,2023-02-11,Active,AGT062,Phone
POL0051719,CUST007589,Home,188781,1208.2,2500,2024-02-07,2025-02-06,2025-02-06,Active,AGT163,Phone
POL0051720,CUST005762,Home,301740,1931.14,5000,2022-11-29,2023-11-29,2023-11-29,Active,AGT160,Online
POL0051721,CUST013651,Auto,100000,2600.0,500,2021-06-10,2022-06-10,2022-06-10,Active,AGT116,Online
POL0051722,CUST011384,Travel,25000,3750.0,250,2022-11-28,2023-11-28,2023-11-28,Active,AGT124,Online
POL0051723,CUST010940,Auto,25000,500.0,2000,2024-12-27,2025-12-27,2025-12-27,Active,AGT147,Referral
POL0051724,CUST011531,Home,204805,2129.97,2500,2022-09-17,2023-09-17,2023-09-17,Lapsed,AGT020,Phone
POL0051725,CUST007270,Life,510851,2554.26,0,2025-07-03,2026-07-03,2026-07-03,Active,AGT195,Online
POL0051726,CUST014429,Travel,50000,9750.0,500,2020-04-03,2021-04-03,2021-04-03,Active,AGT146,Online
POL0051727,CUST014752,Home,210688,2191.16,5000,2023-04-12,2024-04-11,2024-04-11,Active,AGT023,Phone
POL0051728,CUST007812,Home,83490,868.3,2500,2021-07-16,2022-07-16,2022-07-16,Active,AGT134,Online
POL0051729,CUST011369,Life,1177848,4711.39,0,2023-09-16,2024-09-15,2024-09-15,Cancelled,AGT033,Agent
POL0051730,CUST001802,Auto,250000,5000.0,250,2024-03-01,2025-03-01,2025-03-01,Active,AGT119,Phone
POL0051731,CUST004499,Auto,50000,1300.0,2000,2024-01-22,2025-01-21,2025-01-21,Active,AGT080,Online
POL0051732,CUST004495,Home,107183,857.46,2500,2023-08-26,2024-08-25,2024-08-25,Active,AGT095,Phone
POL0051733,CUST004020,Auto,500000,13000.0,2000,2024-05-11,2025-05-11,2025-05-11,Active,AGT120,Online
POL0051734,CUST008221,Auto,250000,4000.0,2000,2026-03-19,2027-03-19,2027-03-19,Active,AGT047,Agent
POL0051735,CUST013670,Auto,50000,1000.0,2000,2025-07-09,2026-07-09,2026-07-09,Active,AGT149,Online
POL0051736,CUST005034,Auto,100000,2000.0,2000,2024-02-29,2025-02-28,2025-02-28,Active,AGT174,Agent
POL0051737,CUST011677,Home,145458,930.93,2500,2025-04-16,2026-04-16,2026-04-16,Active,AGT150,Agent
POL0051738,CUST012634,Travel,10000,1950.0,0,2022-12-09,2023-12-09,2023-12-09,Active,AGT193,Phone
POL0051739,CUST005268,Travel,50000,9750.0,250,2022-06-10,2023-06-10,2023-06-10,Active,AGT043,Phone
POL0051740,CUST010979,Life,780023,3120.09,0,2022-05-08,2023-05-08,2023-05-08,Active,AGT173,Agent
POL0051741,CUST000803,Life,360021,1440.08,0,2023-03-21,2024-03-20,2024-03-20,Active,AGT188,Online
POL0051742,CUST014871,Auto,50000,1300.0,250,2021-11-18,2022-11-18,2022-11-18,Lapsed,AGT116,Agent
POL0051743,CUST003238,Business,57583,575.83,5000,2024-11-21,2025-11-21,2025-11-21,Active,AGT036,Online
POL0051744,CUST011314,Business,60806,790.48,10000,2025-08-09,2026-08-09,2026-08-09,Active,AGT037,Agent
POL0051745,CUST009084,Auto,100000,2000.0,2000,2024-01-13,2025-01-12,2025-01-12,Cancelled,AGT200,Online
POL0051746,CUST000531,Auto,100000,2600.0,250,2023-06-22,2024-06-21,2024-06-21,Lapsed,AGT115,Agent
POL0051747,CUST006352,Business,134181,1744.35,5000,2021-12-07,2022-12-07,2022-12-07,Active,AGT082,Online
POL0051748,CUST006911,Home,83433,533.97,5000,2021-07-08,2022-07-08,2022-07-08,Active,AGT004,Phone
POL0051749,CUST004957,Home,139766,1453.57,500,2022-02-04,2023-02-04,2023-02-04,Cancelled,AGT151,Agent
POL0051750,CUST006618,Business,40192,401.92,1000,2022-02-01,2023-02-01,2023-02-01,Active,AGT092,Walk-in
POL0051751,CUST010697,Life,478037,3107.24,0,2022-11-21,2023-11-21,2023-11-21,Active,AGT175,Walk-in
POL0051752,CUST000258,Auto,25000,400.0,1000,2024-06-30,2025-06-30,2025-06-30,Active,AGT145,Online
POL0051753,CUST009080,Home,138141,884.1,5000,2022-06-28,2023-06-28,2023-06-28,Lapsed,AGT091,Online
POL0051754,CUST001608,Business,39686,396.86,1000,2026-04-14,2027-04-14,2027-04-14,Active,AGT151,Phone
POL0051755,CUST011648,Home,83889,536.89,1000,2021-05-16,2022-05-16,2022-05-16,Lapsed,AGT011,Phone
POL0051756,CUST001041,Home,99957,639.72,5000,2021-03-01,2022-03-01,2022-03-01,Active,AGT096,Agent
POL0051757,CUST000190,Home,75021,480.13,500,2022-09-15,2023-09-15,2023-09-15,Active,AGT109,Phone
POL0051758,CUST007313,Home,70330,450.11,5000,2020-12-21,2021-12-21,2021-12-21,Active,AGT032,Agent
POL0051759,CUST009661,Life,449272,2920.27,0,2022-01-01,2023-01-01,2023-01-01,Active,AGT122,Online
POL0051760,CUST012097,Life,744470,3722.35,0,2020-12-11,2021-12-11,2021-12-11,Active,AGT087,Phone
POL0051761,CUST011289,Auto,100000,2600.0,1000,2023-08-12,2024-08-11,2024-08-11,Active,AGT068,Phone
POL0051762,CUST006984,Health,250000,26000.0,5000,2021-09-17,2022-09-17,2022-09-17,Active,AGT139,Referral
POL0051763,CUST000923,Life,455286,1821.14,0,2022-03-20,2023-03-20,2023-03-20,Active,AGT007,Agent
POL0051764,CUST008830,Life,501257,2506.28,0,2025-11-09,2026-11-09,2026-11-09,Active,AGT190,Referral
POL0051765,CUST009603,Auto,25000,500.0,500,2022-04-13,2023-04-13,2023-04-13,Active,AGT085,Online
POL0051766,CUST014911,Home,77968,499.0,5000,2025-09-11,2026-09-11,2026-09-11,Active,AGT039,Phone
POL0051767,CUST012593,Health,500000,32000.0,2500,2022-04-22,2023-04-22,2023-04-22,Active,AGT111,Agent
POL0051768,CUST012287,Home,182953,1463.62,5000,2023-10-30,2024-10-29,2024-10-29,Active,AGT172,Agent
POL0051769,CUST011151,Home,208281,1333.0,5000,2020-11-10,2021-11-10,2021-11-10,Cancelled,AGT049,Referral
POL0051770,CUST000824,Auto,250000,5000.0,500,2023-08-13,2024-08-12,2024-08-12,Lapsed,AGT034,Agent
POL0051771,CUST011082,Auto,100000,2000.0,1000,2023-11-09,2024-11-08,2024-11-08,Active,AGT017,Phone
POL0051772,CUST008572,Home,176334,1128.54,500,2025-01-26,2026-01-26,2026-01-26,Active,AGT140,Agent
POL0051773,CUST004794,Life,774219,3871.1,0,2022-10-25,2023-10-25,2023-10-25,Lapsed,AGT177,Walk-in
POL0051774,CUST006504,Auto,250000,5000.0,250,2024-04-14,2025-04-14,2025-04-14,Active,AGT041,Agent
POL0051775,CUST002827,Auto,250000,5000.0,500,2021-03-02,2022-03-02,2022-03-02,Active,AGT143,Walk-in
POL0051776,CUST009293,Travel,25000,3750.0,0,2022-01-26,2023-01-26,2023-01-26,Active,AGT084,Agent
POL0051777,CUST014478,Home,169276,1083.37,500,2023-03-17,2024-03-16,2024-03-16,Lapsed,AGT068,Referral
POL0051778,CUST014439,Travel,10000,1200.0,250,2022-08-05,2023-08-05,2023-08-05,Cancelled,AGT102,Agent
POL0051779,CUST004360,Home,67727,541.82,5000,2024-01-04,2025-01-03,2025-01-03,Active,AGT031,Referral
POL0051780,CUST000483,Auto,250000,6500.0,500,2022-11-30,2023-11-30,2023-11-30,Active,AGT181,Agent
POL0051781,CUST003907,Home,59342,379.79,5000,2024-02-29,2025-02-28,2025-02-28,Lapsed,AGT097,Referral
POL0051782,CUST007783,Life,393073,1965.37,0,2023-07-17,2024-07-16,2024-07-16,Lapsed,AGT098,Online
POL0051783,CUST007040,Auto,250000,6500.0,500,2024-11-04,2025-11-04,2025-11-04,Active,AGT019,Online
POL0051784,CUST004599,Home,146836,939.75,5000,2025-03-21,2026-03-21,2026-03-21,Active,AGT157,Agent
POL0051785,CUST004656,Health,250000,20000.0,2500,2021-04-14,2022-04-14,2022-04-14,Lapsed,AGT117,Agent
POL0051786,CUST010764,Auto,100000,1600.0,250,2025-07-09,2026-07-09,2026-07-09,Active,AGT166,Walk-in
POL0051787,CUST007546,Auto,250000,4000.0,250,2025-01-09,2026-01-09,2026-01-09,Active,AGT115,Agent
POL0051788,CUST001399,Life,615565,2462.26,0,2025-08-31,2026-08-31,2026-08-31,Active,AGT043,Agent
POL0051789,CUST014730,Auto,250000,6500.0,2000,2025-04-10,2026-04-10,2026-04-10,Active,AGT123,Online
POL0051790,CUST010625,Business,69057,552.46,10000,2021-02-11,2022-02-11,2022-02-11,Active,AGT157,Phone
POL0051791,CUST007406,Health,250000,16000.0,1000,2021-03-15,2022-03-15,2022-03-15,Active,AGT052,Phone
POL0051792,CUST000036,Home,95381,610.44,5000,2022-01-16,2023-01-16,2023-01-16,Lapsed,AGT011,Referral
POL0051793,CUST011875,Health,500000,32000.0,5000,2023-09-15,2024-09-14,2024-09-14,Active,AGT070,Online
POL0051794,CUST012025,Travel,10000,1200.0,250,2021-05-26,2022-05-26,2022-05-26,Active,AGT046,Online
POL0051795,CUST006245,Life,483197,3140.78,0,2021-10-12,2022-10-12,2022-10-12,Active,AGT130,Online
POL0051796,CUST011997,Health,500000,32000.0,1000,2024-11-17,2025-11-17,2025-11-17,Active,AGT007,Agent
POL0051797,CUST008701,Auto,50000,1000.0,1000,2022-08-22,2023-08-22,2023-08-22,Cancelled,AGT057,Phone
POL0051798,CUST010497,Travel,50000,6000.0,0,2022-06-09,2023-06-09,2023-06-09,Active,AGT134,Online
POL0051799,CUST001704,Auto,50000,1000.0,1000,2024-08-10,2025-08-10,2025-08-10,Active,AGT161,Agent
POL0051800,CUST010217,Home,213922,1369.1,500,2022-07-05,2023-07-05,2023-07-05,Cancelled,AGT020,Phone
POL0051801,CUST005259,Home,185945,1190.05,2500,2020-10-25,2021-10-25,2021-10-25,Active,AGT182,Agent
POL0051802,CUST004572,Health,50000,3200.0,5000,2022-09-23,2023-09-23,2023-09-23,Active,AGT121,Walk-in
POL0051803,CUST012385,Auto,50000,1300.0,250,2023-03-08,2024-03-07,2024-03-07,Active,AGT024,Online
POL0051804,CUST000484,Travel,100000,15000.0,500,2022-02-05,2023-02-05,2023-02-05,Cancelled,AGT124,Agent
POL0051805,CUST000342,Health,1000000,104000.0,500,2022-09-11,2023-09-11,2023-09-11,Active,AGT095,Walk-in
POL0051806,CUST010417,Life,353518,1414.07,0,2020-10-09,2021-10-09,2021-10-09,Active,AGT082,Online
POL0051807,CUST007502,Health,500000,52000.0,1000,2020-11-30,2021-11-30,2021-11-30,Active,AGT010,Online
POL0051808,CUST000708,Home,271010,1734.46,5000,2023-09-01,2024-08-31,2024-08-31,Active,AGT061,Phone
POL0051809,CUST001349,Health,250000,16000.0,5000,2023-07-27,2024-07-26,2024-07-26,Active,AGT173,Phone
POL0051810,CUST007425,Auto,100000,1600.0,500,2020-02-28,2021-02-27,2021-02-27,Lapsed,AGT049,Phone
POL0051811,CUST008502,Health,250000,16000.0,5000,2025-10-07,2026-10-07,2026-10-07,Active,AGT096,Phone
POL0051812,CUST007554,Auto,100000,2600.0,250,2023-05-11,2024-05-10,2024-05-10,Cancelled,AGT190,Agent
POL0051813,CUST013764,Auto,50000,1000.0,250,2024-01-03,2025-01-02,2025-01-02,Cancelled,AGT095,Online
POL0051814,CUST012761,Auto,100000,2000.0,1000,2023-09-15,2024-09-14,2024-09-14,Active,AGT033,Phone
POL0051815,CUST011582,Health,250000,26000.0,1000,2024-12-10,2025-12-10,2025-12-10,Active,AGT178,Referral
POL0051816,CUST009734,Auto,100000,2000.0,500,2025-07-27,2026-07-27,2026-07-27,Active,AGT195,Agent
