payment_id,policy_id,customer_id,payment_date,payment_amount,payment_method,payment_status,late_payment_flag
PAY00139658,POL0045318,CUST004925,2021-05-18,2166.67,Credit Card,Completed,1
PAY00139659,POL0013606,CUST003466,2023-05-17,66.67,Credit Card,Completed,0
PAY00139660,POL0074874,CUST012173,2025-02-18,541.67,Auto Pay,Failed,0
PAY00139661,POL0061502,CUST010160,2021-07-06,1000.0,Credit Card,Completed,0
PAY00139662,POL0073810,CUST008880,2025-07-03,248.37,Credit Card,Completed,0
PAY00139663,POL0055375,CUST008621,2024-08-05,440.72,Credit Card,Completed,1
PAY00139665,POL0074241,CUST014303,2021-10-10,52.65,Check,Completed,0
PAY00139666,POL0011975,CUST004887,2024-10-15,112.26,Credit Card,Completed,0
PAY00139667,POL0072068,CUST011860,2024-05-18,264.0,Bank Transfer,Completed,1
PAY00139668,POL0024751,CUST010843,2022-11-24,602.32,Bank Transfer,Completed,1
PAY00139669,POL0024920,CUST013964,2022-12-31,97.52,Bank Transfer,Completed,0
PAY00139670,POL0034460,CUST001840,2024-07-29,209.9,Auto Pay,Completed,1
PAY00139671,POL0019001,CUST007406,2021-04-29,5333.33,Cash,Completed,1
PAY00139672,POL0008913,CUST005816,2021-12-20,57.92,Credit Card,Completed,1
PAY00139673,POL0041911,CUST010218,2025-06-08,151.89,Credit Card,Failed,1
PAY00139674,POL0066199,CUST008868,2022-04-08,20000.0,Check,Failed,0
PAY00139675,POL0044167,CUST001180,2024-05-02,1123.09,Credit Card,Failed,1
PAY00139676,POL0002425,CUST013255,2024-08-24,194.7,Auto Pay,Completed,0
PAY00139677,POL0016417,CUST014645,2022-07-21,124.01,Credit Card,Failed,1
PAY00139678,POL0027739,CUST005504,2023-11-29,40000.0,Credit Card,Completed,0
PAY00139679,POL0010405,CUST010652,2021-08-14,240.28,Bank Transfer,Completed,1
PAY00139680,POL0068255,CUST004668,2023-02-28,68.23,Credit Card,Completed,1
PAY00139681,POL0039372,CUST003140,2022-01-26,1199.3,Credit Card,Completed,0
PAY00139683,POL0008222,CUST011984,2022-09-04,2000.0,Credit Card,Completed,0
PAY00139684,POL0025531,CUST008071,2021-05-15,119.2,Credit Card,Completed,0
PAY00139685,POL0073893,CUST004031,2023-05-24,1500.0,Check,Completed,0
PAY00139686,POL0032107,CUST013378,2025-07-03,1000.0,Bank Transfer,Completed,0
PAY00139687,POL0008295,CUST007913,2025-07-03,500.0,Bank Transfer,Completed,0
PAY00139690,POL0045779,CUST007938,2025-06-15,112.38,Check,Completed,0
PAY00139692,POL0006379,CUST004448,2023-11-16,133.33,Check,Completed,1
PAY00139693,POL0023944,CUST014606,2023-05-17,375.0,Auto Pay,Completed,1
PAY00139694,POL0011020,CUST003089,2023-01-28,128.92,Check,Completed,0
PAY00139695,POL0044769,CUST008471,2025-02-20,276.85,Auto Pay,Completed,0
PAY00139696,POL0004229,CUST010365,2024-01-31,6500.0,Credit Card,Failed,1
PAY00139697,POL0065806,CUST009177,2021-02-28,833.33,Credit Card,Failed,1
PAY00139698,POL0044895,CUST002822,2022-02-23,541.67,Credit Card,Completed,1
PAY00139699,POL0074581,CUST008466,2024-08-09,2000.0,Auto Pay,Completed,0
PAY00139700,POL0015847,CUST004453,2025-07-03,105.73,Credit Card,Completed,0
PAY00139701,POL0070848,CUST000097,2022-10-02,1333.33,Cash,Completed,0
PAY00139702,POL0063024,CUST007750,2021-03-19,319.73,Cash,Completed,1
PAY00139704,POL0062952,CUST014390,2025-06-08,1185.92,Check,Failed,1
PAY00139705,POL0000982,CUST011614,2024-08-06,666.67,Cash,Completed,1
PAY00139707,POL0059241,CUST000219,2023-04-15,4000.0,Credit Card,Failed,1
PAY00139708,POL0064984,CUST013669,2025-06-17,1666.67,Auto Pay,Completed,0
PAY00139709,POL0048323,CUST013393,2022-04-19,2166.67,Credit Card,Failed,1
PAY00139710,POL0064040,CUST014994,2021-09-15,133.33,Check,Completed,0
PAY00139711,POL0048479,CUST008450,2021-06-11,229.55,Credit Card,Completed,0
PAY00139712,POL0041895,CUST006663,2022-02-08,500.0,Credit Card,Completed,0
PAY00139713,POL0041431,CUST007114,2022-06-10,166.67,Credit Card,Failed,1
PAY00139714,POL0028293,CUST012471,2023-09-13,500.0,Bank Transfer,Completed,1
PAY00139715,POL0053087,CUST001607,2022-12-02,194.99,Bank Transfer,Completed,0
PAY00139716,POL0029262,CUST000773,2024-01-25,142.19,Auto Pay,Refunded,1
PAY00139717,POL0051302,CUST012473,2022-07-03,474.91,Credit Card,Completed,0
PAY00139718,POL0040763,CUST012537,2025-07-03,105.7,Credit Card,Refunded,0
PAY00139719,POL0018398,CUST011126,2024-02-21,1333.33,Bank Transfer,Completed,0
PAY00139720,POL0019248,CUST005416,2023-08-17,32000.0,Auto Pay,Failed,1
PAY00139721,POL0067087,CUST005062,2025-07-03,470.9,Credit Card,Completed,0
PAY00139722,POL0045768,CUST005068,2025-01-22,2000.0,Bank Transfer,Completed,1
PAY00139723,POL0057589,CUST001944,2020-09-21,242.93,Check,Completed,1
PAY00139725,POL0069605,CUST002200,2023-09-21,166.67,Credit Card,Completed,1
PAY00139726,POL0066898,CUST013303,2024-04-09,3000.0,Bank Transfer,Completed,0
PAY00139727,POL0044114,CUST004299,2025-04-25,99.94,Bank Transfer,Failed,1
PAY00139728,POL0004636,CUST003938,2022-09-27,4000.0,Credit Card,Completed,0
PAY00139729,POL0056927,CUST012386,2024-10-09,96.57,Credit Card,Completed,0
PAY00139730,POL0009062,CUST013385,2024-10-10,1666.67,Credit Card,Completed,0
PAY00139731,POL0059362,CUST009667,2023-05-13,108.99,Check,Completed,0
PAY00139732,POL0019521,CUST013489,2024-11-24,1333.33,Check,Completed,0
PAY00139733,POL0025213,CUST001522,2025-03-15,40000.0,Credit Card,Completed,0
PAY00139734,POL0065138,CUST014069,2024-06-13,440.35,Bank Transfer,Completed,1
PAY00139735,POL0008457,CUST005848,2023-08-22,629.19,Credit Card,Completed,0
PAY00139736,POL0049322,CUST002157,2024-09-27,866.67,Credit Card,Completed,0
PAY00139737,POL0070211,CUST000556,2024-09-27,1073.59,Auto Pay,Completed,0
PAY00139738,POL0048529,CUST011632,2021-05-28,154.09,Bank Transfer,Completed,1
PAY00139739,POL0029110,CUST002877,2025-04-03,462.79,Bank Transfer,Completed,0
PAY00139740,POL0023336,CUST014148,2024-06-10,3718.14,Auto Pay,Completed,0
PAY00139741,POL0051743,CUST003238,2025-02-19,47.99,Credit Card,Completed,0
PAY00139742,POL0006132,CUST002301,2025-07-03,80.51,Credit Card,Completed,0
PAY00139743,POL0039825,CUST009530,2024-09-24,2666.67,Auto Pay,Completed,0
PAY00139744,POL0035164,CUST002274,2022-04-14,527.4,Credit Card,Completed,1
PAY00139745,POL0061138,CUST005011,2024-04-27,457.97,Credit Card,Completed,1
PAY00139746,POL0062086,CUST008758,2023-01-29,214.03,Bank Transfer,Completed,1
PAY00139747,POL0066614,CUST005295,2025-07-03,162.5,Credit Card,Completed,0
PAY00139748,POL0034109,CUST005423,2020-12-21,216.67,Credit Card,Completed,0
PAY00139750,POL0063977,CUST014217,2023-06-25,383.85,Auto Pay,Completed,1
PAY00139751,POL0061648,CUST004951,2023-05-08,2000.0,Bank Transfer,Completed,0
PAY00139752,POL0039300,CUST002384,2024-06-12,1383.47,Credit Card,Completed,0
PAY00139753,POL0011456,CUST007481,2023-06-08,541.67,Credit Card,Failed,1
PAY00139754,POL0067271,CUST012636,2025-07-03,500.0,Bank Transfer,Completed,0
PAY00139756,POL0053753,CUST008405,2024-03-14,210.44,Bank Transfer,Completed,0
PAY00139757,POL0029035,CUST008876,2023-08-15,353.58,Bank Transfer,Completed,1
PAY00139758,POL0038117,CUST012151,2022-12-07,4000.0,Credit Card,Completed,0
PAY00139759,POL0009548,CUST010635,2023-04-07,1600.0,Bank Transfer,Completed,0
PAY00139760,POL0074514,CUST006799,2025-07-03,54.56,Check,Completed,0
PAY00139762,POL0040815,CUST009256,2025-04-03,276.75,Credit Card,Failed,1
PAY00139763,POL0054209,CUST001516,2023-05-31,866.67,Credit Card,Completed,1
PAY00139764,POL0067195,CUST008512,2022-11-14,333.33,Check,Completed,1
PAY00139766,POL0072617,CUST012502,2025-07-03,64.11,Credit Card,Completed,0
PAY00139767,POL0007858,CUST003650,2022-04-04,66.67,Bank Transfer,Completed,0
PAY00139768,POL0067571,CUST012734,2025-01-23,1000.0,Credit Card,Completed,0
PAY00139769,POL0025533,CUST001937,2021-01-23,144.9,Credit Card,Completed,0
PAY00139770,POL0010974,CUST008408,2022-09-28,133.33,Check,Completed,1
PAY00139771,POL0047327,CUST002727,2022-11-19,1500.0,Credit Card,Completed,0
PAY00139772,POL0065483,CUST011785,2021-07-09,1000.0,Cash,Completed,1
PAY00139773,POL0066371,CUST010726,2024-02-19,204.64,Credit Card,Completed,0
PAY00139775,POL0070236,CUST000876,2024-08-16,143.38,Check,Pending,1
PAY00139776,POL0042265,CUST012574,2024-11-07,145.96,Credit Card,Completed,0
PAY00139777,POL0016403,CUST006692,2023-08-17,125.0,Credit Card,Completed,1
PAY00139778,POL0052007,CUST010622,2021-01-07,94.24,Credit Card,Completed,0
PAY00139779,POL0016268,CUST013397,2025-02-07,1175.88,Cash,Completed,0
PAY00139780,POL0023206,CUST002891,2022-02-11,1000.0,Check,Completed,1
PAY00139781,POL0006845,CUST007639,2022-05-30,533.33,Cash,Completed,0
PAY00139783,POL0017905,CUST013175,2025-07-03,66.67,Bank Transfer,Completed,0
PAY00139784,POL0057938,CUST001970,2021-09-29,2166.67,Credit Card,Completed,0
PAY00139785,POL0027647,CUST014143,2023-07-15,64.66,Credit Card,Completed,0
PAY00139786,POL0039508,CUST003352,2025-04-11,2194.8,Check,Completed,1
PAY00139787,POL0052157,CUST013448,2024-05-16,985.54,Cash,Completed,0
PAY00139788,POL0023782,CUST000866,2025-07-03,533.33,Credit Card,Completed,0
PAY00139789,POL0056894,CUST006055,2025-07-03,152.13,Credit Card,Completed,0
PAY00139790,POL0006272,CUST009534,2021-09-10,4000.0,Credit Card,Completed,0
PAY00139792,POL0024512,CUST005466,2021-11-10,4000.0,Credit Card,Completed,1
PAY00139793,POL0041761,CUST012037,2021-04-23,162.5,Credit Card,Failed,1
PAY00139794,POL0060239,CUST010912,2022-07-08,618.21,Credit Card,Completed,1
PAY00139795,POL0024110,CUST012822,2024-08-29,267.7,Credit Card,Completed,1
PAY00139796,POL0013492,CUST008954,2022-04-08,85.69,Bank Transfer,Failed,1
PAY00139797,POL0006357,CUST000937,2021-07-15,400.0,Credit Card,Completed,0
PAY00139798,POL0012925,CUST003457,2023-07-23,400.0,Bank Transfer,Completed,1
PAY00139799,POL0008732,CUST005970,2021-09-01,127.29,Check,Failed,1
PAY00139800,POL0002272,CUST009556,2024-01-18,333.33,Credit Card,Completed,1
PAY00139801,POL0057578,CUST004923,2025-05-17,1804.77,Credit Card,Completed,0
PAY00139802,POL0048449,CUST007103,2025-07-03,400.0,Auto Pay,Completed,0
PAY00139803,POL0049116,CUST009803,2023-12-19,64.4,Credit Card,Failed,1
PAY00139804,POL0067114,CUST005229,2020-12-17,312.5,Credit Card,Completed,0
PAY00139805,POL0021469,CUST010860,2021-01-15,70.17,Auto Pay,Completed,0
PAY00139806,POL0024957,CUST009818,2025-07-03,937.5,Cash,Completed,0
PAY00139807,POL0015384,CUST009160,2021-06-26,49.64,Credit Card,Completed,1
PAY00139808,POL0052793,CUST014316,2025-02-12,250.0,Credit Card,Completed,0
PAY00139809,POL0041545,CUST001875,2023-09-08,192.42,Bank Transfer,Completed,1
PAY00139810,POL0027578,CUST010230,2023-12-16,100.0,Bank Transfer,Completed,0
PAY00139811,POL0057708,CUST005028,2024-10-12,6400.0,Bank Transfer,Completed,0
PAY00139812,POL0015646,CUST008515,2022-12-18,125.0,Credit Card,Completed,0
PAY00139814,POL0057026,CUST007012,2022-04-04,69.22,Credit Card,Completed,1
PAY00139815,POL0028444,CUST014038,2025-07-03,237.45,Credit Card,Completed,0
PAY00139816,POL0066089,CUST011861,2025-07-03,216.67,Bank Transfer,Failed,0
PAY00139817,POL0017169,CUST010155,2024-12-27,68.27,Bank Transfer,Completed,0
PAY00139818,POL0015093,CUST008469,2023-03-27,134.04,Bank Transfer,Completed,0
PAY00139819,POL0005783,CUST012557,2022-04-16,83.33,Bank Transfer,Failed,1
PAY00139821,POL0026330,CUST000077,2023-09-10,66.67,Credit Card,Completed,0
PAY00139822,POL0048784,CUST009471,2022-11-03,1218.75,Credit Card,Completed,0
PAY00139823,POL0008655,CUST000944,2023-11-04,400.0,Bank Transfer,Failed,1
PAY00139824,POL0020686,CUST006952,2025-06-24,325.0,Check,Completed,0
PAY00139825,POL0011553,CUST009088,2021-10-17,133.33,Bank Transfer,Completed,1
PAY00139826,POL0004364,CUST000244,2024-04-18,68.45,Credit Card,Completed,1
PAY00139827,POL0039496,CUST013402,2025-02-09,360.89,Check,Completed,0
PAY00139828,POL0029628,CUST000216,2025-01-10,89.93,Check,Completed,0
PAY00139829,POL0074093,CUST009058,2025-07-03,2666.67,Check,Completed,0
PAY00139830,POL0018844,CUST002374,2022-12-27,250.0,Check,Completed,1
PAY00139831,POL0017803,CUST007666,2021-08-24,1500.0,Credit Card,Completed,1
PAY00139832,POL0029479,CUST002687,2021-08-27,233.47,Credit Card,Completed,1
PAY00139833,POL0048096,CUST007202,2022-07-12,452.68,Credit Card,Completed,1
PAY00139834,POL0016094,CUST013074,2022-05-20,3200.0,Cash,Completed,0
PAY00139835,POL0027717,CUST004357,2025-07-03,133.33,Auto Pay,Completed,0
PAY00139836,POL0033776,CUST002141,2023-06-12,173.3,Cash,Completed,1
PAY00139837,POL0023998,CUST005993,2024-03-01,416.67,Credit Card,Completed,1
PAY00139838,POL0036379,CUST002557,2021-02-28,66.67,Credit Card,Failed,1
PAY00139839,POL0052879,CUST007933,2025-07-03,216.67,Credit Card,Completed,0
PAY00139840,POL0028075,CUST008415,2024-10-10,64.16,Credit Card,Completed,1
PAY00139841,POL0038912,CUST000612,2023-05-23,177.54,Credit Card,Completed,0
PAY00139842,POL0059177,CUST009232,2025-01-25,16000.0,Bank Transfer,Completed,0
PAY00139844,POL0039875,CUST011841,2020-04-11,4000.0,Check,Completed,0
PAY00139845,POL0070229,CUST005594,2023-10-07,179.31,Credit Card,Completed,0
PAY00139846,POL0030746,CUST005875,2022-12-15,400.0,Credit Card,Completed,0
PAY00139847,POL0058034,CUST002518,2024-03-21,166.67,Bank Transfer,Completed,0
PAY00139848,POL0034726,CUST004602,2024-12-26,584.9,Credit Card,Failed,1
PAY00139849,POL0022809,CUST003035,2025-07-03,133.33,Bank Transfer,Completed,0
PAY00139850,POL0003208,CUST006024,2024-01-31,224.38,Bank Transfer,Completed,1
PAY00139852,POL0013207,CUST001109,2025-05-19,687.62,Credit Card,Completed,0
PAY00139853,POL0062360,CUST014432,2024-12-07,4000.0,Check,Completed,1
PAY00139854,POL0027467,CUST008955,2020-11-16,2166.67,Bank Transfer,Refunded,0
PAY00139856,POL0061396,CUST007697,2023-04-19,1250.0,Check,Completed,1
PAY00139857,POL0054472,CUST004822,2022-01-03,185.65,Credit Card,Failed,1
PAY00139858,POL0036290,CUST003257,2021-06-06,66.67,Credit Card,Completed,0
PAY00139859,POL0056080,CUST002868,2021-03-06,166.67,Bank Transfer,Completed,1
PAY00139860,POL0070017,CUST004371,2024-08-21,97.37,Check,Completed,1
PAY00139861,POL0013359,CUST006838,2022-06-16,2166.67,Check,Failed,1
PAY00139862,POL0066717,CUST003419,2024-06-23,2166.67,Bank Transfer,Completed,1
PAY00139864,POL0024174,CUST008141,2025-07-03,8000.0,Check,Completed,0
PAY00139865,POL0061244,CUST002683,2023-08-06,183.2,Credit Card,Failed,0
PAY00139866,POL0073931,CUST012078,2025-01-04,108.33,Bank Transfer,Completed,0
PAY00139867,POL0023515,CUST002829,2023-11-06,4333.33,Credit Card,Completed,1
PAY00139868,POL0038952,CUST006470,2023-01-31,180.48,Check,Completed,1
PAY00139869,POL0017873,CUST002297,2025-07-03,108.33,Bank Transfer,Completed,0
PAY00139870,POL0073274,CUST005333,2022-03-12,261.69,Auto Pay,Completed,0
PAY00139871,POL0014038,CUST012686,2024-05-29,250.0,Credit Card,Failed,1
PAY00139873,POL0071220,CUST007098,2021-08-25,481.65,Credit Card,Completed,1
PAY00139874,POL0009084,CUST000641,2021-03-15,1333.33,Check,Completed,1
PAY00139875,POL0008761,CUST002526,2023-03-21,63.09,Auto Pay,Completed,1
PAY00139876,POL0038373,CUST005209,2025-07-03,502.68,Bank Transfer,Completed,0
PAY00139877,POL0005866,CUST010911,2021-10-16,300.0,Bank Transfer,Completed,0
PAY00139878,POL0030675,CUST002817,2023-08-15,181.33,Bank Transfer,Completed,1
PAY00139879,POL0036186,CUST003235,2025-04-04,628.88,Bank Transfer,Completed,0
PAY00139880,POL0002178,CUST013444,2024-04-28,133.33,Credit Card,Completed,1
PAY00139881,POL0067494,CUST008010,2021-07-23,193.36,Credit Card,Completed,1
PAY00139882,POL0039650,CUST003311,2024-02-29,1600.0,Check,Completed,0
PAY00139883,POL0021330,CUST003866,2021-04-11,2500.0,Bank Transfer,Completed,0
PAY00139884,POL0000012,CUST002583,2022-12-10,91.61,Credit Card,Completed,0
PAY00139885,POL0026727,CUST010162,2023-02-25,151.99,Auto Pay,Failed,1
PAY00139886,POL0051407,CUST012500,2023-06-03,307.66,Credit Card,Completed,1
PAY00139887,POL0044898,CUST009445,2021-05-27,8000.0,Bank Transfer,Completed,1
PAY00139888,POL0009460,CUST006743,2022-03-07,666.67,Check,Completed,0
PAY00139889,POL0052014,CUST002193,2023-06-02,133.33,Credit Card,Completed,1
PAY00139890,POL0010181,CUST012361,2022-12-20,124.01,Check,Completed,0
PAY00139892,POL0054764,CUST003645,2024-02-20,2000.0,Credit Card,Completed,0
PAY00139893,POL0050405,CUST010912,2022-11-09,48.37,Bank Transfer,Completed,1
PAY00139895,POL0027131,CUST013170,2023-09-04,4000.0,Credit Card,Completed,1
PAY00139896,POL0037730,CUST000371,2024-01-21,136.43,Auto Pay,Completed,0
PAY00139897,POL0071172,CUST012393,2020-07-29,3333.33,Check,Failed,0
PAY00139898,POL0025703,CUST014751,2024-09-03,1333.33,Credit Card,Failed,1
PAY00139901,POL0015722,CUST003712,2024-01-19,97.06,Check,Failed,1
PAY00139902,POL0065155,CUST004792,2023-10-07,299.91,Auto Pay,Failed,1
PAY00139903,POL0050426,CUST005721,2024-07-07,2666.67,Cash,Completed,0
PAY00139904,POL0071950,CUST003104,2021-11-24,500.0,Credit Card,Completed,0
PAY00139905,POL0043920,CUST003581,2024-10-25,375.0,Bank Transfer,Failed,0
PAY00139906,POL0056617,CUST000943,2025-01-05,217.12,Check,Completed,0
PAY00139907,POL0073506,CUST009627,2024-06-18,44.76,Bank Transfer,Failed,0
PAY00139909,POL0046155,CUST005017,2023-03-18,100.0,Bank Transfer,Completed,1
PAY00139910,POL0025915,CUST014728,2025-07-03,154.56,Credit Card,Pending,0
PAY00139911,POL0062151,CUST010977,2025-07-03,129.39,Credit Card,Completed,0
PAY00139912,POL0073944,CUST007849,2022-12-22,1600.0,Credit Card,Completed,1
PAY00139913,POL0013612,CUST001933,2024-04-26,937.5,Bank Transfer,Failed,0
PAY00139914,POL0036606,CUST003353,2025-07-03,42.19,Credit Card,Completed,0
PAY00139915,POL0027197,CUST003701,2025-04-30,2407.23,Bank Transfer,Completed,1
PAY00139916,POL0071133,CUST004835,2024-04-18,974.14,Credit Card,Completed,0
PAY00139917,POL0069838,CUST008416,2024-10-08,129.34,Auto Pay,Completed,0
PAY00139918,POL0040798,CUST004630,2025-02-09,885.76,Bank Transfer,Completed,0
PAY00139919,POL0039119,CUST002466,2022-07-22,192.98,Credit Card,Completed,1
PAY00139920,POL0002831,CUST002405,2025-04-02,22.52,Cash,Failed,1
PAY00139921,POL0001434,CUST006503,2024-06-23,500.0,Credit Card,Completed,0
PAY00139922,POL0029541,CUST007915,2024-08-06,133.33,Credit Card,Completed,1
PAY00139923,POL0047260,CUST002409,2021-03-17,2666.67,Check,Completed,0
PAY00139925,POL0019048,CUST002477,2025-06-22,112.24,Credit Card,Completed,0
PAY00139926,POL0036273,CUST011658,2022-09-19,325.0,Bank Transfer,Completed,1
PAY00139927,POL0016057,CUST014958,2025-01-25,88.09,Credit Card,Failed,1
PAY00139928,POL0071528,CUST008073,2021-09-10,541.67,Auto Pay,Completed,1
PAY00139929,POL0044350,CUST003976,2024-11-10,49.84,Bank Transfer,Completed,1
PAY00139930,POL0051280,CUST004102,2023-12-16,625.0,Auto Pay,Completed,0
PAY00139931,POL0044182,CUST001468,2023-04-05,585.31,Credit Card,Completed,0
PAY00139932,POL0065373,CUST008939,2020-12-07,800.0,Check,Completed,0
PAY00139933,POL0065187,CUST007601,2023-01-05,812.5,Auto Pay,Completed,0
PAY00139934,POL0067354,CUST011179,2022-12-24,166.67,Bank Transfer,Completed,1
PAY00139935,POL0013556,CUST010122,2022-11-03,653.86,Check,Completed,0
PAY00139936,POL0056380,CUST011627,2022-10-11,74.52,Credit Card,Completed,0
PAY00139937,POL0000898,CUST006987,2021-07-13,2000.0,Credit Card,Completed,1
PAY00139938,POL0073485,CUST006813,2022-11-06,66.63,Check,Completed,1
PAY00139939,POL0072272,CUST007887,2022-12-13,144.85,Credit Card,Completed,1
PAY00139940,POL0047413,CUST003516,2022-03-07,866.67,Auto Pay,Completed,0
PAY00139941,POL0033830,CUST006338,2025-04-30,893.78,Bank Transfer,Completed,0
PAY00139942,POL0043543,CUST013297,2021-09-26,5000.0,Credit Card,Completed,0
PAY00139943,POL0055002,CUST001951,2022-12-12,1333.33,Cash,Completed,0
PAY00139944,POL0054148,CUST006618,2022-08-25,67.65,Bank Transfer,Completed,0
PAY00139945,POL0044277,CUST002297,2025-07-03,214.61,Credit Card,Completed,0
PAY00139946,POL0007044,CUST005965,2022-05-08,262.39,Auto Pay,Completed,1
PAY00139947,POL0031624,CUST000457,2021-10-17,481.04,Auto Pay,Completed,0
PAY00139948,POL0012696,CUST011407,2022-06-20,316.32,Auto Pay,Completed,0
PAY00139950,POL0059973,CUST001083,2023-06-27,2866.81,Credit Card,Completed,1
PAY00139951,POL0048913,CUST003356,2023-04-26,815.94,Auto Pay,Completed,1
PAY00139952,POL0034744,CUST002856,2021-12-17,255.02,Check,Completed,1
PAY00139953,POL0066897,CUST004657,2020-03-23,200.0,Bank Transfer,Completed,0
PAY00139954,POL0038113,CUST007351,2024-06-19,61.07,Cash,Completed,0
PAY00139955,POL0074618,CUST012758,2024-11-30,8000.0,Bank Transfer,Completed,0
PAY00139956,POL0012602,CUST003992,2025-07-03,199.23,Auto Pay,Completed,0
PAY00139957,POL0058298,CUST002799,2025-07-03,93.86,Bank Transfer,Completed,0
PAY00139958,POL0040050,CUST001422,2022-05-16,375.0,Credit Card,Completed,1
PAY00139959,POL0013573,CUST006195,2023-11-26,669.38,Credit Card,Completed,0
PAY00139960,POL0040317,CUST000718,2022-05-14,30.26,Check,Completed,1
PAY00139961,POL0072403,CUST007238,2021-04-09,92.02,Credit Card,Completed,1
PAY00139962,POL0073946,CUST010593,2022-09-01,56.25,Bank Transfer,Completed,0
PAY00139963,POL0069712,CUST014242,2025-01-31,83.33,Auto Pay,Failed,1
