interaction_id,customer_id,interaction_type,interaction_date,channel,duration_minutes,resolution_status,satisfaction_score
INT_023091,CUST_003120,Complaint,2025-06-07,Phone,28,Pending,3
INT_023092,CUST_005906,Billing Issue,2024-02-19,Chat,24,Resolved,5
INT_023093,CUST_004925,Chat Session,2024-08-06,Phone,17,Resolved,7
INT_023094,CUST_008329,Feedback,2024-04-25,Chat,13,Pending,8
INT_023095,CUST_002073,Complaint,2025-05-07,In-Store,57,Resolved,6
INT_023096,CUST_008521,Return Request,2024-08-05,Chat,24,Resolved,7
INT_023097,CUST_006451,Billing Issue,2025-02-27,Email,57,Escalated,3
INT_023098,CUST_000127,Email Inquiry,2024-05-06,Phone,18,Resolved,8
INT_023099,CUST_008538,Chat Session,2024-07-28,Phone,9,Pending,5
INT_023100,CUST_009785,Chat Session,2023-12-17,In-Store,22,Resolved,10
INT_023101,CUST_006389,Complaint,2025-06-10,In-Store,48,Resolved,6
INT_023102,CUST_003634,Chat Session,2025-03-27,Phone,12,Escalated,3
INT_023103,CUST_003635,Billing Issue,2025-02-27,Chat,21,Resolved,5
INT_023104,CUST_005998,Return Request,2024-10-17,Chat,22,Pending,3
INT_023105,CUST_007762,Feedback,2023-11-24,Chat,11,Resolved,7
INT_023106,CUST_000800,Feedback,2025-01-13,Phone,6,Pending,7
INT_023107,CUST_001363,Return Request,2024-12-21,Phone,27,Resolved,6
INT_023108,CUST_005363,Email Inquiry,2024-08-21,Email,11,Resolved,10
INT_023109,CUST_003235,Support Call,2024-07-14,In-Store,35,Resolved,6
INT_023110,CUST_008533,Complaint,2023-11-05,Email,57,Closed,1
INT_023111,CUST_002212,Complaint,2024-05-15,Phone,51,Resolved,5
INT_023112,CUST_001708,Billing Issue,2023-12-14,Chat,17,Resolved,2
INT_023113,CUST_009663,Product Question,2024-11-07,Phone,29,Resolved,9
INT_023114,CUST_002227,Complaint,2024-02-09,In-Store,34,Resolved,6
INT_023115,CUST_003744,Complaint,2023-08-09,Email,42,Escalated,1
INT_023116,CUST_003861,Product Question,2024-10-29,Phone,10,Resolved,3
INT_023117,CUST_001225,Feedback,2025-05-06,Phone,7,Resolved,6
INT_023118,CUST_007759,Email Inquiry,2024-07-08,Chat,14,Resolved,6
INT_023119,CUST_002745,Chat Session,2023-11-07,Chat,14,Resolved,9
INT_023120,CUST_003952,Email Inquiry,2024-09-03,In-Store,12,Closed,8
INT_023121,CUST_004232,Chat Session,2024-06-03,Phone,20,Resolved,7
INT_023122,CUST_009338,Support Call,2025-05-22,Chat,31,Resolved,5
INT_023123,CUST_007094,Feedback,2025-03-04,Chat,11,Resolved,8
INT_023124,CUST_007935,Support Call,2023-12-10,In-Store,40,Escalated,3
INT_023125,CUST_006143,Email Inquiry,2025-02-25,In-Store,13,Resolved,8
INT_023126,CUST_007163,Support Call,2024-01-15,Chat,37,Pending,3
INT_023127,CUST_001048,Chat Session,2025-03-24,Email,18,Resolved,5
INT_023128,CUST_003347,Return Request,2024-09-27,Phone,13,Resolved,8
INT_023129,CUST_008980,Return Request,2025-04-12,Chat,29,Resolved,7
INT_023130,CUST_001882,Product Question,2025-06-14,Chat,17,Closed,4
INT_023131,CUST_004298,Feedback,2025-02-24,Chat,13,Closed,9
INT_023132,CUST_008329,Product Question,2024-08-18,In-Store,25,Resolved,7
INT_023133,CUST_003830,Feedback,2024-10-25,Phone,19,Resolved,8
INT_023134,CUST_006087,Chat Session,2024-09-15,Social Media,7,Pending,7
INT_023135,CUST_002322,Complaint,2024-08-11,Phone,27,Pending,1
INT_023136,CUST_005781,Chat Session,2025-06-12,Phone,10,Resolved,8
INT_023137,CUST_007598,Chat Session,2025-02-05,Phone,24,Resolved,5
INT_023138,CUST_000665,Chat Session,2024-10-02,In-Store,5,Resolved,8
INT_023139,CUST_001874,Billing Issue,2024-12-19,Phone,19,Resolved,8
INT_023140,CUST_003940,Email Inquiry,2025-06-07,Phone,22,Closed,9
INT_023141,CUST_008073,Feedback,2024-10-20,Email,8,Resolved,7
INT_023142,CUST_009001,Billing Issue,2025-05-30,Email,46,Closed,3
INT_023143,CUST_005814,Product Question,2025-01-06,Chat,10,Resolved,4
INT_023144,CUST_003032,Complaint,2023-10-21,Phone,43,Resolved,2
INT_023145,CUST_009371,Support Call,2024-08-16,In-Store,24,Resolved,7
INT_023146,CUST_004916,Return Request,2024-07-14,Email,11,Resolved,8
INT_023147,CUST_009838,Support Call,2024-01-09,Email,34,Escalated,1
INT_023148,CUST_009122,Product Question,2024-02-07,In-Store,18,Closed,8
INT_023149,CUST_005834,Chat Session,2025-02-14,Email,9,Resolved,5
INT_023150,CUST_008788,Feedback,2025-04-18,Email,5,Resolved,5
INT_023151,CUST_007125,Complaint,2025-04-12,Chat,43,Pending,1
INT_023152,CUST_000517,Support Call,2024-11-17,In-Store,33,Resolved,5
INT_023153,CUST_009486,Complaint,2025-06-10,Email,27,Closed,5
INT_023154,CUST_000351,Return Request,2025-03-03,Phone,10,Pending,4
INT_023155,CUST_009835,Email Inquiry,2025-02-02,In-Store,16,Resolved,9
INT_023156,CUST_007873,Feedback,2025-03-07,Phone,5,Closed,6
INT_023157,CUST_006184,Product Question,2025-03-08,Phone,15,Pending,8
INT_023158,CUST_003426,Billing Issue,2024-03-12,In-Store,51,Resolved,5
INT_023159,CUST_008121,Chat Session,2024-11-07,Phone,6,Resolved,7
INT_023160,CUST_002356,Product Question,2024-11-07,Phone,26,Pending,7
INT_023161,CUST_000002,Chat Session,2023-11-26,Phone,12,Pending,4
INT_023162,CUST_005482,Billing Issue,2024-11-22,Phone,43,Resolved,3
INT_023163,CUST_004095,Feedback,2024-12-22,Phone,6,Pending,5
INT_023164,CUST_000655,Email Inquiry,2025-01-10,Phone,16,Resolved,7
INT_023165,CUST_001273,Billing Issue,2024-08-16,Chat,26,Resolved,1
INT_023166,CUST_004444,Return Request,2024-07-13,Phone,22,Closed,6
INT_023167,CUST_004688,Chat Session,2023-12-27,Chat,16,Escalated,5
INT_023168,CUST_000092,Return Request,2024-08-25,In-Store,25,Resolved,8
INT_023169,CUST_004970,Support Call,2024-10-17,In-Store,50,Resolved,7
INT_023170,CUST_006224,Feedback,2025-06-01,Chat,9,Closed,5
INT_023171,CUST_008540,Feedback,2025-03-31,Phone,12,Resolved,9
INT_023172,CUST_005131,Complaint,2024-01-29,Phone,41,Resolved,1
INT_023173,CUST_008961,Return Request,2023-10-30,Email,24,Resolved,9
INT_023174,CUST_007691,Return Request,2023-11-27,Email,26,Escalated,2
INT_023175,CUST_007023,Chat Session,2024-01-30,Phone,23,Resolved,7
INT_023176,CUST_004232,Return Request,2025-04-30,Phone,15,Escalated,4
INT_023177,CUST_003164,Product Question,2024-06-14,Email,19,Resolved,8
INT_023178,CUST_002383,Support Call,2025-01-31,Phone,39,Resolved,2
INT_023179,CUST_000563,Product Question,2025-01-13,Chat,21,Escalated,5
INT_023180,CUST_008015,Support Call,2023-11-01,Chat,53,Resolved,7
INT_023181,CUST_003949,Email Inquiry,2025-01-14,Email,23,Resolved,6
INT_023182,CUST_003961,Complaint,2023-07-26,Email,39,Resolved,7
INT_023183,CUST_000041,Chat Session,2024-11-01,Chat,5,Resolved,7
INT_023184,CUST_006914,Product Question,2024-05-26,Phone,13,Resolved,4
INT_023185,CUST_004974,Chat Session,2025-05-17,Chat,22,Resolved,9
INT_023186,CUST_009217,Email Inquiry,2024-02-28,Email,5,Pending,7
INT_023187,CUST_002257,Return Request,2024-06-04,Phone,15,Resolved,6
INT_023188,CUST_003935,Chat Session,2025-05-23,Email,20,Pending,5
INT_023189,CUST_008785,Product Question,2024-02-29,Chat,18,Resolved,9
INT_023190,CUST_002122,Product Question,2024-05-05,Phone,16,Resolved,6
INT_023191,CUST_004204,Chat Session,2025-05-15,Chat,14,Resolved,6
INT_023192,CUST_006449,Return Request,2025-06-25,Email,29,Resolved,9
INT_023193,CUST_009970,Return Request,2025-01-17,Chat,13,Resolved,9
INT_023194,CUST_007713,Support Call,2025-04-13,Phone,52,Resolved,4
INT_023195,CUST_008174,Chat Session,2025-05-09,Phone,5,Resolved,6
INT_023196,CUST_000465,Billing Issue,2024-01-12,Email,32,Resolved,2
INT_023197,CUST_007324,Complaint,2024-04-30,Email,51,Resolved,3
INT_023198,CUST_002888,Product Question,2025-05-21,Email,23,Resolved,8
INT_023199,CUST_003078,Return Request,2024-05-15,Phone,14,Escalated,1
INT_023200,CUST_003041,Support Call,2024-02-25,Social Media,56,Resolved,4
INT_023201,CUST_009113,Feedback,2024-08-10,Phone,17,Pending,7
INT_023202,CUST_003579,Chat Session,2024-04-12,In-Store,14,Resolved,7
INT_023203,CUST_007852,Email Inquiry,2025-06-23,Email,6,Pending,7
INT_023204,CUST_002865,Product Question,2024-12-28,Email,10,Resolved,8
INT_023205,CUST_005610,Billing Issue,2025-04-25,Phone,43,Resolved,6
INT_023206,CUST_008283,Complaint,2024-04-08,Email,39,Resolved,1
INT_023207,CUST_001330,Feedback,2025-05-23,Chat,7,Resolved,9
INT_023208,CUST_000962,Feedback,2025-02-07,Phone,17,Resolved,10
INT_023209,CUST_001904,Complaint,2025-06-13,Phone,54,Resolved,8
INT_023210,CUST_004102,Feedback,2024-12-28,Email,5,Escalated,6
INT_023211,CUST_003062,Support Call,2024-04-25,Email,23,Resolved,2
INT_023212,CUST_009035,Billing Issue,2025-06-11,Email,39,Resolved,5
INT_023213,CUST_001697,Chat Session,2024-04-26,Phone,22,Pending,5
INT_023214,CUST_001131,Email Inquiry,2024-08-26,In-Store,10,Pending,4
INT_023215,CUST_003386,Return Request,2025-05-08,Phone,13,Resolved,7
INT_023216,CUST_001803,Email Inquiry,2025-05-11,Chat,10,Resolved,8
INT_023217,CUST_005024,Return Request,2024-07-19,Phone,18,Resolved,4
INT_023218,CUST_008624,Billing Issue,2025-05-25,Email,20,Escalated,1
INT_023219,CUST_003171,Return Request,2024-12-25,Chat,18,Resolved,5
INT_023220,CUST_009330,Chat Session,2025-06-02,Phone,10,Resolved,8
INT_023221,CUST_000354,Complaint,2024-09-24,Phone,52,Resolved,2
INT_023222,CUST_005563,Return Request,2023-07-26,Chat,19,Resolved,7
INT_023223,CUST_000778,Return Request,2024-05-11,In-Store,26,Pending,6
INT_023224,CUST_004550,Email Inquiry,2025-01-06,In-Store,14,Resolved,7
INT_023225,CUST_003020,Feedback,2023-08-06,Email,11,Resolved,6
INT_023226,CUST_008969,Chat Session,2025-04-19,Email,20,Pending,7
INT_023227,CUST_001997,Complaint,2025-03-31,Phone,28,Pending,1
INT_023228,CUST_008560,Return Request,2023-11-17,Phone,15,Resolved,8
INT_023229,CUST_000543,Feedback,2024-02-11,Email,19,Resolved,8
INT_023230,CUST_003330,Support Call,2023-07-07,Phone,39,Pending,1
INT_023231,CUST_004254,Return Request,2025-05-25,In-Store,13,Resolved,7
INT_023232,CUST_009743,Product Question,2025-04-26,Chat,14,Pending,5
INT_023233,CUST_003112,Product Question,2024-04-19,Phone,15,Resolved,8
INT_023234,CUST_009958,Chat Session,2025-06-27,Phone,5,Pending,7
INT_023235,CUST_003410,Support Call,2025-03-22,Phone,40,Escalated,6
INT_023236,CUST_004742,Support Call,2024-06-16,Social Media,20,Pending,1
INT_023237,CUST_004274,Product Question,2023-07-03,In-Store,28,Resolved,7
INT_023238,CUST_009859,Chat Session,2024-12-19,Chat,15,Resolved,6
INT_023239,CUST_007271,Product Question,2024-11-15,Phone,19,Resolved,7
INT_023240,CUST_005482,Support Call,2025-05-15,Email,30,Resolved,4
INT_023241,CUST_003701,Support Call,2025-05-02,In-Store,43,Resolved,5
INT_023242,CUST_007955,Feedback,2023-07-02,Social Media,11,Escalated,5
INT_023243,CUST_009873,Support Call,2024-01-31,Phone,42,Resolved,5
INT_023244,CUST_001741,Chat Session,2023-10-09,Email,7,Resolved,8
INT_023245,CUST_002552,Product Question,2024-10-04,Chat,29,Escalated,2
INT_023246,CUST_004828,Feedback,2023-11-03,Social Media,15,Resolved,9
INT_023247,CUST_002664,Product Question,2024-08-17,Social Media,20,Pending,4
INT_023248,CUST_005969,Complaint,2024-04-29,Email,59,Resolved,2
INT_023249,CUST_007543,Email Inquiry,2025-01-16,Chat,22,Resolved,8
INT_023250,CUST_007905,Feedback,2024-12-18,Email,14,Pending,8
INT_023251,CUST_005466,Billing Issue,2024-04-12,Phone,48,Resolved,7
INT_023252,CUST_001596,Chat Session,2025-02-18,In-Store,17,Resolved,10
INT_023253,CUST_005107,Return Request,2024-11-04,Phone,12,Resolved,7
INT_023254,CUST_005674,Feedback,2025-02-07,Email,9,Resolved,7
INT_023255,CUST_004544,Billing Issue,2024-08-11,Phone,46,Resolved,2
INT_023256,CUST_009314,Return Request,2023-11-27,Chat,21,Resolved,4
INT_023257,CUST_002748,Complaint,2025-01-08,Phone,44,Pending,1
INT_023258,CUST_001643,Product Question,2024-03-25,Phone,21,Pending,6
INT_023259,CUST_001120,Support Call,2024-02-18,In-Store,18,Resolved,3
INT_023260,CUST_003136,Complaint,2025-02-08,Chat,55,Escalated,4
INT_023261,CUST_007489,Support Call,2024-01-18,Phone,16,Escalated,1
INT_023262,CUST_006389,Return Request,2025-05-11,Chat,12,Resolved,3
INT_023263,CUST_005098,Product Question,2024-06-27,In-Store,29,Pending,7
INT_023264,CUST_008733,Billing Issue,2024-05-01,Phone,20,Resolved,4
INT_023265,CUST_002596,Support Call,2024-10-13,In-Store,28,Resolved,2
INT_023266,CUST_008882,Product Question,2025-03-27,Email,25,Resolved,4
INT_023267,CUST_000169,Billing Issue,2024-10-29,Email,26,Resolved,7
INT_023268,CUST_005712,Chat Session,2024-03-25,Chat,16,Closed,7
INT_023269,CUST_001952,Return Request,2025-06-22,Phone,14,Escalated,6
INT_023270,CUST_009842,Return Request,2025-01-23,Phone,24,Closed,4
INT_023271,CUST_003158,Complaint,2025-02-05,Phone,31,Resolved,2
INT_023272,CUST_008334,Product Question,2025-04-29,Phone,12,Resolved,8
INT_023273,CUST_000364,Return Request,2024-08-03,In-Store,20,Closed,7
INT_023274,CUST_002885,Chat Session,2025-01-29,Phone,20,Closed,9
INT_023275,CUST_004650,Billing Issue,2024-04-17,Phone,52,Resolved,5
INT_023276,CUST_002711,Complaint,2025-05-21,Email,46,Resolved,8
INT_023277,CUST_006123,Chat Session,2025-05-16,Phone,15,Resolved,8
INT_023278,CUST_008185,Return Request,2024-08-11,Chat,28,Resolved,8
INT_023279,CUST_008499,Billing Issue,2024-08-14,Email,26,Resolved,8
INT_023280,CUST_003880,Email Inquiry,2023-09-11,In-Store,23,Resolved,5
INT_023281,CUST_000184,Billing Issue,2024-08-25,Phone,17,Closed,5
INT_023282,CUST_000070,Chat Session,2025-04-09,Email,8,Resolved,7
INT_023283,CUST_002736,Support Call,2024-08-19,In-Store,43,Resolved,5
INT_023284,CUST_002122,Email Inquiry,2024-04-30,In-Store,16,Resolved,8
INT_023285,CUST_005055,Billing Issue,2024-10-18,Phone,18,Resolved,7
INT_023286,CUST_007503,Support Call,2025-03-20,Phone,16,Closed,3
INT_023287,CUST_001363,Feedback,2025-03-08,Phone,17,Resolved,5
INT_023288,CUST_006232,Complaint,2024-08-13,Phone,30,Escalated,3
INT_023289,CUST_000711,Complaint,2023-08-05,Email,43,Resolved,6
INT_023290,CUST_003644,Chat Session,2025-01-01,In-Store,24,Resolved,10
INT_023291,CUST_008186,Email Inquiry,2025-05-11,Phone,6,Resolved,10
INT_023292,CUST_008173,Email Inquiry,2024-01-31,Chat,16,Resolved,7
INT_023293,CUST_009988,Chat Session,2023-10-21,Phone,18,Resolved,9
INT_023294,CUST_000630,Billing Issue,2023-10-30,Chat,30,Resolved,7
INT_023295,CUST_005170,Feedback,2025-04-11,Chat,24,Resolved,6
INT_023296,CUST_009667,Return Request,2025-05-30,Email,17,Resolved,5
INT_023297,CUST_000139,Billing Issue,2025-06-27,Phone,34,Escalated,1
INT_023298,CUST_005812,Complaint,2025-01-19,Phone,56,Resolved,4
INT_023299,CUST_001952,Product Question,2025-06-11,In-Store,29,Resolved,5
INT_023300,CUST_005154,Support Call,2024-06-03,In-Store,34,Closed,4
INT_023301,CUST_001251,Email Inquiry,2025-01-08,Chat,9,Escalated,4
INT_023302,CUST_003830,Feedback,2025-05-27,Email,21,Closed,9
INT_023303,CUST_006276,Billing Issue,2023-09-20,Phone,40,Resolved,7
INT_023304,CUST_005576,Product Question,2024-12-17,In-Store,20,Pending,7
INT_023305,CUST_001990,Product Question,2025-06-18,Chat,18,Resolved,4
INT_023306,CUST_006231,Billing Issue,2025-02-09,Phone,15,Resolved,7
INT_023307,CUST_009788,Support Call,2023-10-11,Chat,32,Closed,6
INT_023308,CUST_002762,Product Question,2025-06-25,Chat,29,Closed,5
INT_023309,CUST_004738,Complaint,2024-10-12,Phone,41,Escalated,1
INT_023310,CUST_001817,Support Call,2025-05-24,In-Store,17,Resolved,5
INT_023311,CUST_000928,Return Request,2025-05-10,Phone,23,Resolved,7
INT_023312,CUST_007596,Chat Session,2025-05-08,Phone,19,Resolved,5
INT_023313,CUST_004622,Product Question,2025-01-25,Phone,10,Escalated,4
INT_023314,CUST_002942,Email Inquiry,2025-01-11,Chat,18,Pending,7
INT_023315,CUST_009047,Support Call,2025-05-16,Email,24,Resolved,7
INT_023316,CUST_007465,Feedback,2025-04-06,Email,6,Resolved,10
INT_023317,CUST_001916,Chat Session,2024-02-02,Phone,13,Escalated,5
INT_023318,CUST_006686,Product Question,2024-06-09,In-Store,24,Closed,6
INT_023319,CUST_000779,Complaint,2024-07-22,Phone,54,Pending,1
INT_023320,CUST_005107,Feedback,2023-09-04,Email,19,Resolved,8
INT_023321,CUST_007522,Support Call,2025-04-02,Email,43,Resolved,6
INT_023322,CUST_000069,Complaint,2025-02-02,Chat,52,Resolved,6
INT_023323,CUST_000145,Support Call,2024-07-10,Email,33,Resolved,2
INT_023324,CUST_005116,Feedback,2023-10-23,Phone,18,Closed,5
INT_023325,CUST_000362,Complaint,2024-03-18,In-Store,24,Resolved,2
INT_023326,CUST_002705,Email Inquiry,2025-01-21,Phone,5,Resolved,5
INT_023327,CUST_001038,Chat Session,2024-10-14,Phone,16,Closed,7
INT_023328,CUST_003287,Chat Session,2024-03-27,Email,6,Resolved,7
INT_023329,CUST_007905,Product Question,2025-01-03,Phone,20,Resolved,7
INT_023330,CUST_006918,Email Inquiry,2024-08-28,Chat,21,Resolved,8
INT_023331,CUST_007413,Return Request,2023-11-02,Email,27,Resolved,5
INT_023332,CUST_001515,Email Inquiry,2025-03-11,Phone,9,Resolved,10
INT_023333,CUST_006844,Chat Session,2024-10-07,Chat,8,Resolved,8
INT_023334,CUST_007817,Complaint,2024-02-10,Phone,38,Resolved,5
INT_023335,CUST_003796,Return Request,2024-12-10,Phone,13,Pending,6
INT_023336,CUST_004720,Return Request,2023-07-16,Email,16,Resolved,5
INT_023337,CUST_008865,Return Request,2024-10-31,Phone,24,Pending,3
INT_023338,CUST_008306,Chat Session,2025-04-26,Phone,22,Resolved,8
INT_023339,CUST_005509,Email Inquiry,2025-06-16,Phone,17,Resolved,6
INT_023340,CUST_000280,Complaint,2024-10-24,Phone,39,Escalated,1
INT_023341,CUST_001514,Support Call,2023-09-15,Email,51,Resolved,3
INT_023342,CUST_008789,Feedback,2025-06-08,Phone,8,Resolved,7
INT_023343,CUST_008338,Complaint,2023-09-25,Phone,46,Escalated,3
INT_023344,CUST_008328,Feedback,2024-11-27,In-Store,23,Pending,7
INT_023345,CUST_002416,Billing Issue,2024-12-14,Email,58,Resolved,4
INT_023346,CUST_000646,Email Inquiry,2024-11-24,Phone,22,Resolved,9
INT_023347,CUST_009790,Return Request,2023-10-25,Chat,24,Resolved,7
INT_023348,CUST_003090,Return Request,2024-07-26,Email,22,Resolved,5
INT_023349,CUST_000882,Product Question,2024-06-27,Chat,16,Escalated,5
INT_023350,CUST_008535,Complaint,2024-12-27,In-Store,53,Resolved,5
INT_023351,CUST_003030,Support Call,2025-02-15,In-Store,15,Pending,2
INT_023352,CUST_000549,Complaint,2024-04-11,In-Store,49,Resolved,6
INT_023353,CUST_007365,Product Question,2024-04-24,In-Store,19,Resolved,5
INT_023354,CUST_005372,Billing Issue,2024-09-05,Phone,55,Pending,2
INT_023355,CUST_008720,Product Question,2024-06-22,Phone,24,Resolved,7
INT_023356,CUST_006036,Support Call,2024-09-16,Phone,54,Pending,4
INT_023357,CUST_001891,Return Request,2024-11-02,In-Store,10,Resolved,4
INT_023358,CUST_007647,Return Request,2024-03-17,Chat,12,Closed,6
INT_023359,CUST_000250,Return Request,2025-06-19,Email,11,Resolved,3
INT_023360,CUST_009082,Chat Session,2024-08-28,Phone,13,Resolved,8
INT_023361,CUST_008473,Complaint,2025-04-09,Phone,32,Resolved,3
INT_023362,CUST_005108,Email Inquiry,2025-06-12,In-Store,11,Resolved,10
INT_023363,CUST_001525,Return Request,2024-10-03,Phone,22,Pending,6
INT_023364,CUST_008996,Product Question,2025-01-13,Phone,19,Resolved,8
INT_023365,CUST_005498,Billing Issue,2025-03-21,Phone,44,Pending,3
INT_023366,CUST_006188,Product Question,2024-12-09,Phone,19,Pending,6
INT_023367,CUST_004082,Product Question,2024-02-19,Phone,24,Resolved,9
INT_023368,CUST_005442,Feedback,2024-12-26,Chat,13,Escalated,5
INT_023369,CUST_004094,Feedback,2025-05-18,In-Store,10,Resolved,8
INT_023370,CUST_000210,Product Question,2025-03-27,In-Store,23,Resolved,6
INT_023371,CUST_007704,Product Question,2025-01-26,Phone,10,Pending,5
INT_023372,CUST_002368,Complaint,2025-04-13,In-Store,49,Pending,1
INT_023373,CUST_005686,Return Request,2023-10-24,In-Store,24,Pending,3
INT_023374,CUST_005269,Support Call,2024-07-19,Phone,39,Pending,4
INT_023375,CUST_004343,Feedback,2023-12-13,Email,21,Pending,7
INT_023376,CUST_007010,Product Question,2024-03-26,Chat,10,Escalated,4
INT_023377,CUST_002210,Return Request,2024-09-22,Phone,25,Resolved,5
INT_023378,CUST_003542,Complaint,2025-02-08,In-Store,36,Resolved,6
INT_023379,CUST_009659,Feedback,2024-08-04,Social Media,8,Resolved,8
INT_023380,CUST_006231,Chat Session,2024-09-23,Social Media,17,Resolved,7
INT_023381,CUST_009952,Support Call,2025-04-11,Chat,15,Pending,3
INT_023382,CUST_000941,Return Request,2024-11-26,Phone,17,Resolved,5
INT_023383,CUST_003877,Billing Issue,2024-11-11,Social Media,27,Pending,4
INT_023384,CUST_005395,Support Call,2024-11-11,Phone,29,Resolved,2
INT_023385,CUST_003718,Return Request,2025-06-05,Phone,27,Resolved,6
INT_023386,CUST_000689,Product Question,2024-11-19,Phone,25,Resolved,6
INT_023387,CUST_002437,Feedback,2025-06-30,Chat,11,Resolved,7
INT_023388,CUST_009912,Return Request,2024-08-25,Chat,21,Escalated,6
INT_023389,CUST_006599,Support Call,2024-07-10,Phone,43,Resolved,5
INT_023390,CUST_001234,Product Question,2024-10-15,Phone,23,Resolved,6
INT_023391,CUST_003023,Feedback,2025-05-19,Email,9,Resolved,5
INT_023392,CUST_008855,Support Call,2025-01-16,Email,18,Closed,4
INT_023393,CUST_003711,Complaint,2024-10-13,Chat,18,Pending,6
INT_023394,CUST_002419,Return Request,2024-05-14,Phone,11,Resolved,5
INT_023395,CUST_008775,Return Request,2024-10-16,Email,19,Pending,3
