transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_amount,total_amount,status,payment_method
TXN00007219,C000020,P000123,REP003,2025-04-02 11:43:35,9,612.62,432.51,5081.03,completed,Debit Card
TXN00007220,C000357,P000191,REP003,2025-01-10 11:43:35,2,41.11,11.53,70.69,completed,PayPal
TXN00007221,C000376,P000200,REP012,2024-12-26 11:43:35,1,49.59,0.71,48.88,completed,Cash
TXN00007222,C000076,P000161,REP008,2025-04-29 11:43:35,10,111.62,26.96,1089.25,completed,Bank Transfer
TXN00007223,C000401,P000291,REP001,2025-03-07 11:43:35,8,246.94,116.75,1858.76,completed,Bank Transfer
TXN00007224,C000298,P000074,REP006,2025-02-20 11:43:35,2,180.05,11.33,348.77,completed,Bank Transfer
TXN00007225,C000393,P000250,REP005,2024-12-08 11:43:35,2,23.59,4.46,42.72,completed,Credit Card
TXN00007226,C000257,P000055,REP012,2025-04-05 11:43:35,10,38.25,8.55,373.96,completed,Debit Card
TXN00007227,C000105,P000156,REP003,2025-04-13 11:43:35,10,140.12,87.42,1313.76,completed,Credit Card
TXN00007228,C000122,P000036,REP009,2025-01-21 11:43:35,7,256.59,145.46,1650.7,completed,PayPal
TXN00007229,C000118,P000060,REP001,2025-02-20 11:43:35,1,24.09,0.69,23.4,completed,PayPal
TXN00007230,C000011,P000294,REP013,2025-04-14 11:43:35,9,339.63,456.48,2600.18,completed,PayPal
TXN00007231,C000120,P000004,REP002,2025-02-01 11:43:35,7,78.05,69.41,476.93,completed,Bank Transfer
TXN00007232,C000154,P000054,REP012,2025-01-09 11:43:35,4,161.72,4.46,642.42,completed,Credit Card
TXN00007233,C000245,P000033,REP004,2025-02-23 11:43:35,8,444.87,81.77,3477.21,completed,Cash
TXN00007234,C000245,P000245,REP013,2025-05-30 11:43:35,5,571.45,302.05,2555.22,completed,Bank Transfer
TXN00007235,C000322,P000189,REP014,2025-05-13 11:43:35,4,209.97,90.64,749.24,completed,Cash
TXN00007236,C000240,P000018,REP013,2025-04-24 11:43:35,7,0,274.27,2193.47,completed,Cash
TXN00007237,C000409,P000102,REP005,2024-12-25 11:43:35,4,37.62,4.36,146.14,completed,Bank Transfer
TXN00007238,C000053,P000083,REP011,2025-05-22 11:43:35,5,37.09,2.23,183.23,completed,Credit Card
TXN00007239,C000307,P000021,REP003,2025-05-01 11:43:35,8,232.16,21.04,1836.23,completed,Credit Card
TXN00007240,C000343,P000262,REP015,2025-03-05 11:43:35,3,200.46,90.09,511.3,completed,Credit Card
TXN00007241,C000061,P000206,REP008,2025-05-30 11:43:35,5,96.36,23.8,458.02,completed,Cash
TXN00007242,C000440,P000107,REP014,2025-04-08 11:43:35,7,18.42,5.26,123.67,completed,Cash
TXN00007243,C000082,P000020,REP003,2025-03-12 11:43:35,10,133.52,156.19,1179.01,completed,PayPal
TXN00007244,C000137,P000241,REP010,2025-03-28 11:43:35,6,181.85,71.47,1019.63,completed,Debit Card
TXN00007245,C000196,P000114,REP004,2025-05-14 11:43:35,8,403.19,120.12,3105.43,completed,Cash
TXN00007246,C000485,P000047,REP012,2025-05-31 11:43:35,7,278.98,123.1,1829.73,completed,Debit Card
TXN00007247,C000082,P000261,REP001,2025-02-18 11:43:35,1,578.01,66.44,511.57,completed,Bank Transfer
TXN00007248,C000446,P000230,REP008,2025-04-26 11:43:35,2,122.57,5.73,239.41,completed,Bank Transfer
TXN00007249,C000216,P000005,REP011,2025-05-14 11:43:35,3,79.93,11.53,228.26,completed,PayPal
TXN00007250,C000123,P000148,REP002,2025-05-27 11:43:35,9,460.78,51.6,4095.46,completed,Cash
TXN00007251,C000085,P000027,REP007,2025-05-29 11:43:35,9,581.95,179.88,5057.65,completed,Credit Card
TXN00007252,C000262,P000058,REP004,2025-05-05 11:43:35,9,288.69,62.28,2535.96,completed,Credit Card
TXN00007253,C000333,P000024,REP006,2025-01-01 11:43:35,10,70.71,12.71,694.42,completed,Credit Card
TXN00007254,C000482,P000108,REP007,2025-04-23 11:43:35,9,185.16,118.5,1547.98,completed,Debit Card
TXN00007255,C000128,P000139,REP009,2025-01-06 11:43:35,8,152.48,41.31,1178.5,completed,Credit Card
TXN00007256,C000226,P000080,REP010,2025-01-03 11:43:35,5,518.37,331.13,2260.73,completed,PayPal
TXN00007257,C000291,P000233,REP003,2025-05-25 11:43:35,9,28.73,6.28,252.28,completed,Credit Card
TXN00007258,C000222,P000282,REP002,2025-04-09 11:43:35,5,142.4,90.48,621.53,completed,Cash
TXN00007259,C000304,P000208,REP015,2025-03-09 11:43:35,2,115.13,8.54,221.72,completed,Credit Card
TXN00007260,C000296,P000059,REP010,2024-12-13 11:43:35,7,17.03,13.4,105.78,completed,Cash
TXN00007261,C000104,P000082,REP001,2025-02-15 11:43:35,6,240.26,194.25,1247.31,completed,Credit Card
TXN00007262,C000431,P000089,REP004,2025-04-04 11:43:35,7,570.01,204.95,3785.15,completed,Credit Card
TXN00007263,C000128,P000015,REP011,2024-12-07 11:43:35,3,84.35,16.18,236.87,completed,PayPal
TXN00007264,C000228,P000156,REP009,2025-02-20 11:43:35,6,139.39,73.81,762.52,completed,Credit Card
TXN00007265,C000493,P000272,REP008,2025-05-27 11:43:35,7,238.95,175.05,1497.61,completed,Debit Card
TXN00007266,C000120,P000079,,2025-03-07 11:43:35,9,736.56,274.97,6354.04,completed,Cash
TXN00007267,C000080,P000187,REP014,2025-02-02 11:43:35,3,21.4,8.85,55.35,completed,PayPal
TXN00007268,C000158,P000177,REP013,2025-01-12 11:43:35,2,171.91,37.27,306.55,completed,PayPal
TXN00007269,C000361,,REP001,2025-01-09 11:43:35,5,833.63,361.16,3807.0,completed,Cash
TXN00007270,C000218,P000183,REP012,2025-01-23 11:43:35,3,13.36,3.41,36.67,completed,Debit Card
TXN00007271,C000059,P000222,REP006,2025-04-25 11:43:35,2,27.58,2.09,53.07,completed,PayPal
TXN00007272,C000243,P000198,REP015,2025-04-16 11:43:35,4,70.72,31.01,251.88,completed,Debit Card
TXN00007273,C000072,P000095,REP015,2025-01-23 11:43:35,6,48.19,25.54,263.6,completed,Cash
TXN00007274,C000066,P000058,REP006,2025-06-01 11:43:35,8,248.61,119.69,1869.16,completed,Credit Card
TXN00007275,C000181,P000202,REP014,2025-01-18 11:43:35,3,280.42,7.3,833.96,completed,PayPal
TXN00007276,C000037,P000168,REP006,2025-05-11 11:43:35,3,138.81,33.8,382.64,completed,Bank Transfer
TXN00007277,C000168,P000083,REP005,2025-02-02 11:43:35,8,36.46,6.6,285.06,completed,Debit Card
TXN00007278,C000311,P000012,REP002,2025-03-25 11:43:35,7,75.59,11.37,517.77,completed,Cash
TXN00007279,C000351,P000293,REP001,2025-03-22 11:43:35,6,194.49,86.07,1080.89,completed,Debit Card
TXN00007280,C000270,P000039,REP011,2025-04-02 11:43:35,1,53.21,2.18,51.03,completed,Credit Card
TXN00007281,C000367,P000069,REP006,2024-12-29 11:43:35,7,134.91,26.73,917.66,completed,Debit Card
TXN00007282,C000022,P000251,REP006,2025-03-26 11:43:35,3,54.18,21.89,140.64,completed,Debit Card
TXN00007283,C000137,P000103,REP005,2025-03-10 11:43:35,1,29.73,2.77,26.96,completed,Bank Transfer
TXN00007284,C000254,P000078,REP005,2025-02-19 11:43:35,3,252.9,84.58,674.12,completed,PayPal
TXN00007285,C000121,P000086,REP015,2025-06-02 11:43:35,1,70.42,6.52,63.9,completed,Bank Transfer
TXN00007286,C000500,P000067,REP009,2025-05-24 11:43:35,8,31.24,10.07,239.87,completed,Credit Card
TXN00007287,C000257,P000164,REP011,2025-02-18 11:43:35,1,424.66,4.52,420.14,completed,PayPal
TXN00007288,C000459,P000157,REP001,2025-04-05 11:43:35,7,87.25,13.49,597.23,completed,Debit Card
TXN00007289,C000343,P000204,REP005,2025-02-23 11:43:35,10,18.11,8.2,172.9,completed,Debit Card
TXN00007290,C000498,P000204,REP014,2025-01-01 11:43:35,7,19.42,6.08,129.83,completed,Bank Transfer
TXN00007291,C000279,P000239,REP012,2024-12-09 11:43:35,10,0,59.04,459.14,completed,Cash
TXN00007292,C000339,P000232,REP015,2025-03-10 11:43:35,10,179.92,171.11,1628.07,completed,Credit Card
TXN00007293,C000299,P000180,REP013,2025-02-20 11:43:35,3,287.79,28.98,834.38,completed,Credit Card
TXN00007294,C000017,P000254,REP009,2024-12-28 11:43:35,8,35.06,5.74,274.76,completed,Debit Card
TXN00007295,C000303,P000206,REP001,2025-03-26 11:43:35,3,97.42,42.85,249.4,completed,PayPal
TXN00007296,C000103,P000133,REP006,2025-01-17 11:43:35,10,793.96,1072.92,6866.73,completed,Debit Card
TXN00007297,C000228,P000095,REP001,2025-04-23 11:43:35,10,51.58,70.16,445.68,completed,Bank Transfer
TXN00007298,C000279,P000062,REP009,2024-12-27 11:43:35,3,9.42,3.36,24.9,completed,Bank Transfer
TXN00007299,C000434,P000098,REP001,2025-01-09 11:43:35,1,237.34,6.38,230.96,completed,Credit Card
TXN00007300,C000405,P000160,REP001,2024-12-26 11:43:35,4,53.02,18.51,193.57,completed,Credit Card
TXN00007301,C000489,P000137,REP003,2025-01-29 11:43:35,4,144.8,79.8,499.4,completed,Bank Transfer
TXN00007302,C000400,P000032,REP013,2025-02-26 11:43:35,9,201.05,194.33,1615.13,completed,Cash
TXN00007303,C000131,P000181,REP001,2025-03-18 11:43:35,5,250.01,124.77,1125.28,completed,Bank Transfer
TXN00007304,C000140,P000241,REP015,2025-03-07 11:43:35,8,196.19,26.21,1543.31,completed,PayPal
TXN00007305,C000149,P000100,REP011,2025-02-26 11:43:35,10,141.11,156.59,1254.47,completed,Credit Card
TXN00007306,C000136,P000099,REP012,2025-04-07 11:43:35,4,112.79,9.99,441.17,completed,Cash
TXN00007307,C000431,P000166,REP011,2025-02-12 11:43:35,1,522.65,75.34,447.31,completed,Cash
TXN00007308,C000343,P000129,REP007,2025-04-20 11:43:35,6,10.13,8.62,52.13,completed,PayPal
TXN00007309,C000305,P000195,REP011,2025-01-16 11:43:35,3,25.49,9.76,66.71,completed,PayPal
TXN00007310,C000423,P000078,REP003,2025-02-02 11:43:35,2,243.78,37.81,449.75,completed,PayPal
TXN00007311,C000413,P000061,REP008,2025-04-13 11:43:35,5,682.85,136.86,3277.41,completed,Debit Card
TXN00007312,C000267,P000259,REP001,2025-05-29 11:43:35,10,87.81,23.03,855.08,completed,PayPal
TXN00007313,C000456,P000063,REP004,2024-12-09 11:43:35,8,249.32,193.03,1801.5,completed,PayPal
TXN00007314,C000345,P000231,REP004,2025-03-25 11:43:35,9,27.33,11.78,234.19,completed,PayPal
TXN00007315,C000221,P000296,REP001,2025-03-17 11:43:35,6,59.32,19.56,336.37,completed,Bank Transfer
TXN00007316,C000423,P000283,REP003,2025-05-09 11:43:35,1,37.44,3.47,33.97,completed,Bank Transfer
TXN00007317,C000458,P000291,REP010,2025-02-15 11:43:35,10,268.17,118.44,2563.22,completed,Debit Card
TXN00007318,C000427,P000017,REP013,2025-03-15 11:43:35,8,411.48,313.18,2978.63,completed,Cash
TXN00007319,C000290,P000267,REP010,2025-02-17 11:43:35,1,33.74,4.46,29.28,completed,Bank Transfer
TXN00007320,C000345,P000284,REP001,2025-03-28 11:43:35,2,19.18,5.07,33.29,completed,Cash
TXN00007321,C000269,P000014,REP008,2025-04-09 11:43:35,5,269.69,24.59,1323.85,completed,Credit Card
TXN00007322,C000150,P000122,REP010,2024-12-29 11:43:35,10,76.1,24.09,736.95,completed,PayPal
TXN00007323,C000282,P000219,REP001,2025-02-01 11:43:35,7,39.56,21.7,255.22,completed,PayPal
TXN00007324,C000494,P000092,REP005,2025-02-02 11:43:35,2,263.17,17.37,508.98,completed,Bank Transfer
TXN00007325,C000226,P000292,REP003,2025-02-14 11:43:35,10,54.08,67.75,473.01,completed,Bank Transfer
TXN00007326,C000206,P000210,REP005,2024-12-17 11:43:35,6,80.14,59.88,420.95,completed,PayPal
TXN00007327,C000046,P000258,REP010,2025-04-09 11:43:35,8,62.96,56.36,447.34,completed,Credit Card
TXN00007328,C000475,P000127,REP005,2025-03-10 11:43:35,6,145.15,118.39,752.49,completed,Debit Card
TXN00007329,C000429,P000137,REP004,2025-01-28 11:43:35,1,163.33,19.4,143.93,completed,Debit Card
TXN00007330,C000370,P000080,REP007,2025-03-14 11:43:35,10,544.94,98.29,5351.11,completed,Bank Transfer
TXN00007331,C000462,P000065,REP004,2024-12-12 11:43:35,7,130.9,124.97,791.36,completed,PayPal
TXN00007332,C000096,P000118,REP002,2024-12-19 11:43:35,3,21.97,6.17,59.73,completed,Bank Transfer
TXN00007333,C000167,P000227,REP012,2025-02-13 11:43:35,7,207.84,157.31,1297.55,completed,Cash
TXN00007334,C000111,P000019,REP005,2025-05-21 11:43:35,2,42.02,3.26,80.78,completed,Credit Card
TXN00007335,C000344,P000290,REP014,2025-02-21 11:43:35,4,25.84,9.02,94.34,completed,Bank Transfer
TXN00007336,C000149,P000120,REP012,2025-04-15 11:43:35,10,53.49,69.65,465.21,completed,Cash
TXN00007337,C000312,P000165,REP004,2025-05-02 11:43:35,8,238.59,97.14,1811.58,completed,PayPal
TXN00007338,C000251,P000227,REP009,2025-03-27 11:43:35,5,174.75,83.52,790.24,completed,Bank Transfer
TXN00007339,C000200,P000130,REP014,2025-04-19 11:43:35,1,17.36,0.86,16.5,completed,Credit Card
TXN00007340,C000441,P000132,REP011,2025-06-01 11:43:35,7,51.2,30.65,327.74,completed,Credit Card
TXN00007341,C000252,P000276,REP004,2025-01-23 11:43:35,9,43.02,32.8,354.38,completed,PayPal
TXN00007342,C000057,P000099,REP010,2025-06-02 11:43:35,3,100.99,27.66,275.32,completed,Cash
TXN00007343,C000183,,REP007,2025-05-13 11:43:35,8,42.9,13.97,329.22,completed,Bank Transfer
TXN00007344,C000043,P000058,REP015,2025-04-08 11:43:35,5,265.85,96.76,1232.51,completed,Credit Card
TXN00007345,C000326,P000287,REP012,2025-01-31 11:43:35,10,10.63,14.09,92.23,completed,Debit Card
TXN00007346,C000351,P000010,REP014,2024-12-09 11:43:35,9,801.06,838.25,6371.28,completed,Debit Card
TXN00007347,C000341,P000299,REP008,2025-04-09 11:43:35,4,47.12,11.07,177.42,completed,Credit Card
TXN00007348,C000449,P000288,REP008,2025-04-16 11:43:35,1,106.41,13.34,93.07,completed,Credit Card
TXN00007349,C000032,P000247,REP002,2025-05-03 11:43:35,3,328.47,123.76,861.66,completed,Credit Card
TXN00007350,C000101,P000186,REP004,2025-02-06 11:43:35,3,580.87,196.85,1545.76,completed,Debit Card
TXN00007351,C000045,P000283,REP003,2025-05-27 11:43:35,1,43.88,5.21,38.67,completed,Bank Transfer
TXN00007352,C000075,P000104,REP003,2025-03-28 11:43:35,4,110.14,3.11,437.47,completed,PayPal
TXN00007353,C000268,P000001,REP014,2025-03-07 11:43:35,2,206.11,14.88,397.35,completed,Bank Transfer
TXN00007354,C000070,P000290,,2024-12-15 11:43:35,6,27.46,18.2,146.56,completed,Bank Transfer
TXN00007355,C000138,P000100,REP002,2025-03-30 11:43:35,7,153.77,138.6,937.82,completed,Cash
TXN00007356,C000097,P000059,REP006,2024-12-10 11:43:35,3,17.09,6.62,44.64,completed,Credit Card
TXN00007357,,P000106,REP009,2025-05-31 11:43:35,8,80.57,31.98,612.56,completed,PayPal
TXN00007358,C000054,P000242,REP011,2025-04-26 11:43:35,2,22.35,6.1,38.59,completed,Cash
TXN00007359,C000480,P000218,REP011,2025-01-21 11:43:35,10,35.09,27.3,323.58,completed,Cash
TXN00007360,C000210,P000197,REP001,2025-04-14 11:43:35,2,707.89,165.09,1250.68,completed,Debit Card
TXN00007361,C000185,P000011,REP012,2025-04-11 11:43:35,5,93.33,4.42,462.24,completed,Bank Transfer
TXN00007362,C000059,P000140,REP014,2024-12-13 11:43:35,10,408.03,53.87,4026.45,completed,Bank Transfer
TXN00007363,C000447,P000209,REP009,2025-04-08 11:43:35,5,130.65,50.04,603.23,completed,Cash
TXN00007364,C000054,P000180,REP008,2025-05-20 11:43:35,10,276.6,43.3,2722.74,completed,Cash
TXN00007365,C000014,P000133,REP006,2025-03-23 11:43:35,3,724.92,183.83,1990.92,completed,Debit Card
TXN00007366,C000401,P000164,REP013,2025-03-21 11:43:35,6,427.82,50.25,2516.66,completed,Cash
TXN00007367,C000252,P000138,REP007,2025-02-22 11:43:35,7,87.27,42.4,568.46,completed,Debit Card
TXN00007368,C000370,P000194,REP014,2025-02-20 11:43:35,5,13.21,9.67,56.36,completed,PayPal
TXN00007369,C000160,P000232,REP014,2025-05-26 11:43:35,5,167.79,100.93,738.0,completed,PayPal
TXN00007370,C000172,P000232,,2024-12-21 11:43:35,9,152.04,170.82,1197.56,completed,Cash
TXN00007371,C000397,P000237,REP003,2025-05-22 11:43:35,1,734.28,69.07,665.21,completed,Bank Transfer
TXN00007372,C000201,P000091,REP009,2025-05-02 11:43:35,9,27.95,12.44,239.11,completed,Bank Transfer
TXN00007373,C000208,P000237,REP005,2025-05-15 11:43:35,10,688.56,983.31,5902.27,completed,Credit Card
TXN00007374,C000472,P000290,REP015,2025-05-07 11:43:35,10,29.06,4.8,285.75,completed,Bank Transfer
TXN00007375,C000469,P000012,REP001,2025-02-19 11:43:35,7,72.02,8.92,495.23,completed,Credit Card
TXN00007376,C000451,P000222,REP011,2025-04-15 11:43:35,2,25.03,4.24,45.83,completed,PayPal
TXN00007377,C000029,P000123,REP005,2025-01-25 11:43:35,10,511.76,198.99,4918.56,completed,PayPal
TXN00007378,C000447,P000242,REP001,2025-03-23 11:43:35,6,19.84,7.65,111.39,completed,Debit Card
TXN00007379,C000036,P000100,REP012,2025-04-03 11:43:35,9,162.23,94.9,1365.21,completed,Credit Card
TXN00007380,C000080,P000137,REP003,2025-03-19 11:43:35,1,158.52,0.6,157.92,completed,Debit Card
TXN00007381,C000284,P000217,REP009,2025-04-19 11:43:35,7,237.01,119.85,1539.19,completed,PayPal
TXN00007382,C000119,P000113,REP003,2025-04-09 11:43:35,6,183.94,151.02,952.59,completed,Cash
TXN00007383,,P000256,REP009,2024-12-10 11:43:35,2,24.34,6.41,42.27,completed,Credit Card
TXN00007384,C000068,P000222,REP009,2025-02-18 11:43:35,3,27.48,3.38,79.06,completed,Debit Card
TXN00007385,C000403,P000040,REP002,2025-02-21 11:43:35,9,61.26,76.47,474.89,completed,Bank Transfer
TXN00007386,C000235,P000065,REP006,2025-01-28 11:43:35,1,143.92,6.91,137.01,completed,PayPal
TXN00007387,C000013,P000122,REP001,2025-03-10 11:43:35,1,78.73,0.26,78.47,completed,Debit Card
TXN00007388,C000290,P000173,REP009,2025-03-26 11:43:35,6,31.77,4.36,186.27,completed,Bank Transfer
TXN00007389,C000080,P000250,REP014,2025-04-17 11:43:35,7,25.83,8.31,172.52,completed,Credit Card
TXN00007390,C000060,P000008,REP010,2025-03-09 11:43:35,5,549.03,198.38,2546.75,completed,PayPal
TXN00007391,C000241,P000009,REP011,2025-05-09 11:43:35,5,120.1,1.34,599.14,completed,Cash
TXN00007392,C000380,P000277,REP012,2025-03-15 11:43:35,6,53.3,5.02,314.79,completed,Credit Card
TXN00007393,C000392,P000205,REP005,2024-12-30 11:43:35,9,46.25,50.24,366.01,completed,Cash
TXN00007394,C000444,P000263,REP008,2025-02-18 11:43:35,7,308.58,73.04,2087.0,completed,PayPal
TXN00007395,C000035,P000282,REP002,2025-01-08 11:43:35,2,160.15,41.58,278.71,completed,Bank Transfer
TXN00007396,C000090,P000086,REP011,2024-12-13 11:43:35,4,66.41,2.83,262.81,completed,PayPal
TXN00007397,C000177,P000199,REP013,2025-02-02 11:43:35,9,227.21,180.66,1864.2,completed,Credit Card
TXN00007398,C000129,P000081,REP011,2025-02-19 11:43:35,4,37.78,3.66,147.48,completed,Credit Card
TXN00007399,C000429,P000097,REP004,2025-01-16 11:43:35,9,686.15,311.17,5864.19,completed,Bank Transfer
TXN00007400,C000067,P000184,REP012,2024-12-17 11:43:35,1,212.87,12.24,200.63,completed,PayPal
TXN00007401,C000476,P000036,REP014,2024-12-16 11:43:35,7,226.22,186.04,1397.53,completed,Debit Card
TXN00007402,C000225,P000153,REP002,2025-03-31 11:43:35,2,233.42,8.83,458.01,completed,Debit Card
TXN00007403,C000446,P000122,REP006,2025-02-12 11:43:35,5,81.34,39.22,367.47,completed,Credit Card
TXN00007404,C000024,P000037,REP002,2025-05-19 11:43:35,5,285.89,56.59,1372.86,completed,Debit Card
TXN00007405,C000027,P000074,REP007,2025-06-02 11:43:35,8,169.61,156.46,1200.41,completed,Credit Card
TXN00007406,C000278,P000179,REP006,2025-05-31 11:43:35,3,224.21,6.68,665.96,completed,Credit Card
TXN00007407,C000323,P000107,REP009,2025-01-01 11:43:35,8,17.47,17.66,122.13,completed,PayPal
TXN00007408,C000250,P000104,REP004,2025-05-19 11:43:35,2,101.36,21.01,181.72,completed,Cash
TXN00007409,C000026,P000234,REP007,2025-01-28 11:43:35,4,27.37,2.84,106.63,completed,Bank Transfer
TXN00007410,C000421,P000237,REP005,2025-01-18 11:43:35,6,661.68,166.0,3804.08,completed,Credit Card
TXN00007411,C000183,P000053,REP008,2025-04-19 11:43:35,9,44.72,28.37,374.15,completed,PayPal
TXN00007412,C000229,P000070,REP005,2024-12-05 11:43:35,9,208.9,235.65,1644.42,completed,PayPal
TXN00007413,C000294,P000040,REP004,2025-04-04 11:43:35,1,57.47,0.57,56.9,completed,Debit Card
TXN00007414,C000432,P000121,REP007,2025-05-21 11:43:35,5,126.05,18.03,612.23,completed,Debit Card
TXN00007415,C000239,P000161,REP009,2024-12-08 11:43:35,6,102.67,82.21,533.82,completed,Bank Transfer
TXN00007416,C000281,P000296,REP011,2025-06-07 11:43:35,5,51.6,15.17,242.81,completed,Cash
TXN00007417,C000114,P000026,REP013,2025-04-11 11:43:35,7,205.22,78.88,1357.66,completed,Credit Card
TXN00007418,C000042,P000154,REP006,2025-05-02 11:43:35,10,45.85,49.54,408.98,completed,PayPal
TXN00007419,C000247,P000126,REP005,2025-01-02 11:43:35,10,162.11,218.28,1402.86,completed,PayPal
TXN00007420,C000075,P000242,REP007,2025-01-28 11:43:35,4,23.22,7.4,85.5,completed,Cash
TXN00007421,C000383,P000040,REP006,2025-03-17 11:43:35,2,56.56,9.97,103.14,completed,PayPal
TXN00007422,C000014,P000032,REP009,2025-04-12 11:43:35,6,178.07,81.67,986.77,completed,Credit Card
TXN00007423,C000399,P000228,REP006,2025-04-20 11:43:35,8,523.35,598.45,3588.33,completed,Debit Card
TXN00007424,C000166,P000122,REP008,2025-03-28 11:43:35,8,86.1,50.52,638.32,completed,Credit Card
TXN00007425,C000437,P000199,REP003,2025-03-08 11:43:35,4,220.09,11.14,869.2,completed,Debit Card
TXN00007426,C000200,P000203,REP006,2025-04-25 11:43:35,6,191.24,94.44,1052.97,completed,PayPal
TXN00007427,C000072,P000089,REP015,2025-01-17 11:43:35,5,580.61,58.72,2844.33,completed,Debit Card
TXN00007428,C000190,P000144,REP012,2025-05-06 11:43:35,4,61.13,21.86,222.65,completed,PayPal
TXN00007429,C000072,P000255,REP006,2025-05-23 11:43:35,6,12.37,5.57,68.67,completed,Cash
TXN00007430,C000087,P000123,REP010,2025-03-09 11:43:35,8,580.44,660.91,3982.64,completed,Credit Card
TXN00007431,C000428,P000080,REP002,2025-04-24 11:43:35,10,515.03,466.16,4684.14,completed,Bank Transfer
TXN00007432,C000184,P000055,REP002,2025-02-15 11:43:35,4,40.99,5.74,158.21,completed,PayPal
TXN00007433,C000075,P000111,REP005,2025-04-22 11:43:35,10,44.01,56.75,-383.35,completed,Bank Transfer
TXN00007434,C000277,P000091,REP001,2024-12-21 11:43:35,5,31.52,14.31,143.29,completed,Bank Transfer
