transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,item_total,discount_amount,discount_percent,tax_amount,final_total,transaction_date,transaction_time,store_id,store_location,sales_channel,sales_person,payment_method,customer_rating,is_return,notes
TXN-000899,ORD-538345,,CLTH-003,Running Shoes,Clothing,2,94.83,189.66,0,0,15.17,204.83,2025-06-06,03:22:42,STR-010,"San Jose, CA",Mobile App,,PayPal,5,False,
TXN-000900,ORD-503691,195,ELEC-003,Bluetooth Speaker,Electronics,2,72.4,144.8,35.98,24.8,8.71,117.53,2025-06-02,12:27:32,STR-005,"Phoenix, AZ",Phone Order,Christina Thomas,Cash,5,False,
TXN-000901,ORD-881913,255,ELEC-004,Laptop Charger,Electronics,1,40.72,40.72,0,0,3.26,43.98,2025-05-31,17:20:28,STR-008,"San Diego, CA",Phone Order,Lindsey Avery,Apple Pay,1,False,
TXN-000902,ORD-307916,245,HOME-002,Garden Hose,Home & Garden,4,34.07,136.28,24.4,17.9,8.95,120.83,2025-05-22,00:02:50,STR-005,"Phoenix, AZ",In-Store,Robert Peterson,PayPal,,False,
TXN-000903,ORD-690171,,SPRT-003,Basketball,Sports,1,35.71,35.71,0,0,2.86,38.57,2025-06-08,21:15:40,STR-005,"Phoenix, AZ",In-Store,Joshua Bryant,Credit Card,3,False,
TXN-000904,ORD-478330,620,SPRT-001,Yoga Mat,Sports,3,47.38,142.14,0,0,11.37,153.51,2025-06-10,11:57:18,STR-010,"San Jose, CA",Phone Order,Christopher Clark,Google Pay,1,False,
TXN-000905,ORD-966812,229,SPRT-005,Water Bottle,Sports,4,20.33,81.32,16.03,19.7,5.22,70.51,2025-06-09,10:00:38,STR-006,"Philadelphia, PA",Phone Order,Joshua Cunningham,Cash,,False,
TXN-000906,ORD-924341,38,CLTH-005,Baseball Cap,Clothing,3,20.7,62.1,0,0,4.97,67.07,2025-05-21,07:18:51,STR-008,"San Diego, CA",Online,,Apple Pay,,False,
TXN-000907,ORD-981839,496,CLTH-004,Winter Jacket,Clothing,4,146.39,585.56,0,0,46.84,632.4,2025-06-08,21:19:29,STR-004,"Houston, TX",Mobile App,,Apple Pay,3,False,
TXN-000908,ORD-275626,16,ELEC-002,Smartphone Case,Electronics,5,28.2,141.0,28.65,20.3,8.99,121.34,2025-05-14,04:13:08,STR-007,"San Antonio, TX",Mobile App,,Gift Card,1,False,
TXN-000909,ORD-678918,972,SPRT-002,Dumbbells,Sports,4,60.57,242.28,0,0,19.38,261.66,2025-06-05,04:06:05,STR-007,"San Antonio, TX",Online,,PayPal,,False,
TXN-000910,ORD-677587,334,ELEC-003,Bluetooth Speaker,Electronics,5,87.97,439.85,0,0,35.19,475.04,2025-06-06,16:47:20,STR-008,"San Diego, CA",Online,,Apple Pay,,False,
TXN-000911,ORD-646648,68,SPRT-005,Water Bottle,Sports,2,21.54,43.08,8.35,19.4,2.78,37.51,2025-05-15,10:11:48,STR-002,"Los Angeles, CA",In-Store,Casey Clark,Gift Card,,False,
TXN-000912,ORD-842881,653,ELEC-003,Bluetooth Speaker,Electronics,5,83.52,417.6,98.49,23.6,25.53,344.64,2025-05-25,05:05:16,STR-002,"Los Angeles, CA",In-Store,Michelle Kerr,Gift Card,,True,
TXN-000913,ORD-249862,290,SPRT-004,Tennis Racket,Sports,4,94.14,376.56,0,0,30.12,406.68,2025-05-15,17:04:05,STR-003,"Chicago, IL",Phone Order,Sandra Rowe,Cash,,False,
TXN-000914,ORD-111332,452,HOME-001,Coffee Maker,Home & Garden,2,96.34,192.68,21.02,10.9,13.73,185.39,2025-06-01,19:39:18,STR-009,"Dallas, TX",In-Store,Maria Smith,Credit Card,,False,
TXN-000915,ORD-545074,310,CLTH-004,Winter Jacket,Clothing,4,128.0,512.0,0,0,40.96,552.96,2025-05-31,15:37:48,STR-006,"Philadelphia, PA",Mobile App,,PayPal,5,False,
TXN-000916,ORD-234608,412,HOME-004,Kitchen Knife Set,Home & Garden,-1,70.86,0,0.0,0,0.0,0.0,2025-05-29,05:38:49,STR-001,"New York, NY",Online,,Google Pay,,False,
TXN-000917,ORD-258746,138,SPRT-004,Tennis Racket,Sports,2,87.12,174.24,0,0,13.94,188.18,2025-05-31,14:06:37,STR-008,"San Diego, CA",Mobile App,,Debit Card,,True,
TXN-000918,ORD-459254,320,CLTH-004,Winter Jacket,Clothing,3,108.66,325.98,0,0,26.08,352.06,2025-06-04,16:30:17,STR-004,"Houston, TX",Phone Order,Raymond Vargas,Credit Card,,False,
TXN-000919,ORD-358865,562,SPRT-003,Basketball,Sports,5,27.67,138.35,27.12,19.6,8.9,120.13,2025-05-25,06:21:56,STR-004,"Houston, TX",Phone Order,Andrew Landry,PayPal,,False,
TXN-000920,ORD-143346,496,SPRT-003,Basketball,Sports,4,29.62,118.48,13.27,11.2,8.42,113.63,2025-05-19,09:34:50,STR-004,"Houston, TX",Mobile App,,Google Pay,,False,Something economic unit best.
TXN-000921,ORD-392276,706,SPRT-001,Yoga Mat,Sports,3,47.5,142.5,27.4,19.2,9.21,124.31,2025-06-08,07:02:39,STR-001,"New York, NY",Phone Order,Billy Bailey,Gift Card,5,False,Long amount again position conference.
TXN-000922,ORD-226327,,ELEC-005,USB Cable,Electronics,1,15.38,15.38,0,0,1.23,16.61,2025-05-28,09:23:03,STR-001,"New York, NY",Online,,Apple Pay,1,False,Office performance group.
TXN-000923,,94,SPRT-005,Water Bottle,Sports,2,18.41,36.82,4.42,12.0,2.59,34.99,2025-05-13,04:03:35,STR-010,"San Jose, CA",Phone Order,Joseph Richardson,Gift Card,,False,
TXN-000924,ORD-953676,661,BOOK-002,Cookbook,Books,2,28.7,57.4,0,0,4.59,61.99,2025-05-26,00:23:26,STR-007,"San Antonio, TX",Phone Order,Lisa Ross,Debit Card,,False,Board effect us appear center draw however Congress.
TXN-000925,ORD-204492,,CLTH-002,Jeans,Clothing,3,42.29,126.87,0,0,10.15,137.02,2025-05-19,14:40:06,STR-006,"Philadelphia, PA",In-Store,David Brown,PayPal,,False,Effect by voice why million out.
TXN-000926,ORD-371405,906,SPRT-001,Yoga Mat,Sports,5,38.48,192.4,0,0,15.39,207.79,2025-05-19,03:03:24,STR-006,"Philadelphia, PA",Mobile App,,Debit Card,,False,
TXN-000927,ORD-554221,812,HOME-004,Kitchen Knife Set,Home & Garden,5,68.37,341.85,84.73,24.8,20.57,277.69,2025-06-09,05:24:43,STR-006,"Philadelphia, PA",In-Store,Gary Garcia,Credit Card,1,False,
TXN-000928,ORD-723575,599,HOME-004,Kitchen Knife Set,Home & Garden,5,64.34,321.7,0,0,25.74,347.44,2025-05-21,20:46:59,STR-001,"New York, NY",In-Store,Susan Mendoza,Debit Card,4,False,And participant such common.
TXN-000929,ORD-188902,411,SPRT-003,Basketball,Sports,2,28.58,57.16,12.82,22.4,3.55,47.89,2025-06-10,02:00:36,STR-010,"San Jose, CA",Phone Order,Joshua Cooper,PayPal,1,False,
TXN-000930,ORD-752975,738,HOME-004,Kitchen Knife Set,Home & Garden,4,71.66,286.64,0,0,22.93,309.57,2025-05-31,08:10:32,STR-002,"Los Angeles, CA",In-Store,Kelli Smith,Credit Card,1,False,
TXN-000931,ORD-790715,159,SPRT-004,Tennis Racket,Sports,5,94.65,473.25,0,0,37.86,511.11,2025-05-15,08:56:26,STR-005,"Phoenix, AZ",In-Store,Kimberly Dodson,PayPal,,False,
TXN-000932,ORD-128881,299,CLTH-003,Running Shoes,Clothing,1,102.51,102.51,0,0,8.2,110.71,2025-05-15,15:12:57,STR-009,"Dallas, TX",Online,,Google Pay,5,False,
TXN-000933,ORD-117214,434,CLTH-003,Running Shoes,Clothing,4,103.15,412.6,101.19,24.5,24.91,336.32,2025-06-10,06:54:35,STR-001,"New York, NY",Phone Order,Steven Moore,Debit Card,,False,
TXN-000934,ORD-807942,948,ELEC-001,Wireless Headphones,Electronics,2,83.41,166.82,0,0,13.35,180.17,2025-06-03,19:46:09,STR-002,"Los Angeles, CA",Phone Order,John Turner,Apple Pay,,False,
TXN-000935,ORD-901908,595,CLTH-001,Cotton T-Shirt,Clothing,3,20.4,61.2,11.57,18.9,3.97,53.6,2025-05-19,03:27:38,STR-010,"San Jose, CA",Online,,Credit Card,2,False,
TXN-000936,ORD-788497,246,BOOK-005,Art History Book,Books,2,44.65,89.3,0,0,7.14,96.44,2025-05-17,08:23:03,STR-002,"Los Angeles, CA",In-Store,Noah Simmons,PayPal,3,False,
TXN-000937,ORD-626417,646,HOME-002,Garden Hose,Home & Garden,5,42.94,214.7,0,0,17.18,231.88,2025-06-01,03:37:52,STR-002,"Los Angeles, CA",Online,,PayPal,,False,
TXN-000938,ORD-450495,822,BOOK-003,Mystery Novel,Books,5,14.36,71.8,0,0,5.74,77.54,2025-06-07,18:55:44,STR-007,"San Antonio, TX",In-Store,Courtney Brooks,Cash,,True,
TXN-000939,ORD-863056,530,HOME-001,Coffee Maker,Home & Garden,5,95.94,479.7,0,0,38.38,518.08,2025-05-13,01:05:09,STR-008,"San Diego, CA",In-Store,Michael White,Google Pay,,False,
TXN-000940,ORD-602288,105,BOOK-001,Python Programming Book,Books,1,47.58,47.58,0,0,3.81,51.39,2025-05-23,09:50:12,STR-001,"New York, NY",In-Store,Angela Perry,Google Pay,,False,
TXN-000941,ORD-331534,,SPRT-005,Water Bottle,Sports,1,23.79,23.79,0,0,1.9,25.69,2025-06-01,08:27:14,STR-007,"San Antonio, TX",Mobile App,,PayPal,4,True,
TXN-000942,ORD-483861,633,CLTH-003,Running Shoes,Clothing,1,74.92,74.92,0,0,5.99,80.91,2025-05-16,21:06:28,STR-009,"Dallas, TX",Online,,Credit Card,,False,
TXN-000943,ORD-748376,547,BOOK-005,Art History Book,Books,0,43.21,0,0,0,0.0,0.0,2025-05-15,12:54:48,STR-004,"Houston, TX",In-Store,Brandon Robinson,Gift Card,4,False,
TXN-000944,ORD-302315,240,CLTH-005,Baseball Cap,Clothing,1,21.83,21.83,0,0,1.75,23.58,2025-05-15,08:40:45,STR-010,"San Jose, CA",Phone Order,Jennifer Hurley,PayPal,,False,
TXN-000945,ORD-172128,195,SPRT-003,Basketball,Sports,-1,26.54,0,0,0,0.0,0.0,2025-06-03,12:45:26,STR-003,"Chicago, IL",In-Store,Catherine Hernandez,Cash,3,False,
TXN-000946,ORD-306645,218,BOOK-001,Python Programming Book,Books,1,47.63,47.63,3.72,7.8,3.51,47.42,2025-06-03,22:43:13,STR-008,"San Diego, CA",Phone Order,Robert Evans,Debit Card,2,False,
TXN-000947,ORD-694126,358,HOME-005,Desk Lamp,Home & Garden,2,28.56,57.12,0,0,4.57,61.69,2025-06-08,08:11:26,STR-006,"Philadelphia, PA",Online,,Credit Card,,False,Offer establish say medical.
TXN-000948,ORD-532977,123,HOME-003,Throw Pillow,Home & Garden,3,29.07,87.21,4.5,5.2,6.62,89.33,2025-05-19,23:52:53,STR-002,"Los Angeles, CA",Phone Order,Robert Stevens,Google Pay,3,False,
TXN-000949,ORD-690440,727,SPRT-003,Basketball,Sports,0,30.97,0,0,0,0.0,0.0,2025-06-07,07:17:02,STR-007,"San Antonio, TX",Online,,Credit Card,2,False,Smile every notice agree tough share fine why.
TXN-000950,ORD-903946,951,HOME-002,Garden Hose,Home & Garden,4,47.98,191.92,0,0,15.35,207.27,2025-06-07,09:52:48,STR-008,"San Diego, CA",Mobile App,,Credit Card,,False,
TXN-000951,ORD-475096,4,HOME-003,Throw Pillow,Home & Garden,4,33.1,132.4,0,0,10.59,142.99,2025-06-06,03:30:53,STR-002,"Los Angeles, CA",Online,,Cash,,False,
TXN-000952,ORD-140446,993,BOOK-005,Art History Book,Books,4,56.63,226.52,51.42,22.7,14.01,189.11,2025-05-22,18:02:16,STR-005,"Phoenix, AZ",Online,,Gift Card,3,False,
TXN-000953,ORD-806030,752,SPRT-001,Yoga Mat,Sports,5,35.77,178.85,0,0,14.31,193.16,2025-05-22,20:57:19,STR-005,"Phoenix, AZ",In-Store,Jasmine Miranda,PayPal,,False,Have nature beautiful sense kid go.
TXN-000954,ORD-876443,692,BOOK-003,Mystery Novel,Books,5,17.7,88.5,0,0,7.08,95.58,2025-06-09,09:48:25,STR-003,"Chicago, IL",Phone Order,Patrick Joyce,Apple Pay,,False,
TXN-000955,ORD-202250,307,HOME-005,Desk Lamp,Home & Garden,3,34.91,104.73,0,0,8.38,113.11,2025-05-27,05:56:17,STR-006,"Philadelphia, PA",Phone Order,Daniel Willis,Debit Card,,False,
TXN-000956,ORD-258495,989,ELEC-003,Bluetooth Speaker,Electronics,1,107.47,107.47,0,0,8.6,116.07,2025-05-13,16:52:55,STR-008,"San Diego, CA",In-Store,Nicole Lee,Gift Card,,False,
TXN-000957,ORD-528084,46,ELEC-005,USB Cable,Electronics,1,11.23,11.23,0,0,0.9,12.13,2025-05-19,03:50:21,STR-007,"San Antonio, TX",Mobile App,,Gift Card,1,False,
TXN-000958,ORD-694455,706,CLTH-002,Jeans,Clothing,1,50.27,50.27,0,0,4.02,54.29,2025-05-31,02:47:48,STR-009,"Dallas, TX",Mobile App,,Cash,5,False,Skin customer phone answer.
TXN-000959,ORD-402776,478,CLTH-002,Jeans,Clothing,5,57.24,286.2,0,0,22.9,309.1,2025-05-30,10:44:18,STR-008,"San Diego, CA",Mobile App,,Apple Pay,,False,
TXN-000960,ORD-628022,219,CLTH-001,Cotton T-Shirt,Clothing,4,18.15,72.6,0,0,5.81,78.41,2025-05-15,19:14:37,STR-007,"San Antonio, TX",Mobile App,Martin Ruiz MD,Gift Card,,False,
TXN-000961,ORD-454610,672,SPRT-002,Dumbbells,Sports,5,71.37,356.85,0,0,28.55,385.4,2025-06-07,12:07:37,STR-008,"San Diego, CA",Phone Order,Denise Combs,Gift Card,4,False,Business tough defense six summer.
TXN-000962,ORD-864108,20,BOOK-004,Business Strategy Guide,Books,4,34.88,139.52,0,0,11.16,150.68,2025-05-28,14:39:15,STR-002,"Los Angeles, CA",Phone Order,Keith Carter,Apple Pay,,False,
TXN-000963,ORD-461002,273,HOME-004,Kitchen Knife Set,Home & Garden,2,76.4,152.8,0,0,12.22,165.02,2025-05-18,04:06:41,STR-010,"San Jose, CA",Online,,Debit Card,,False,
TXN-000964,ORD-388637,306,HOME-003,Throw Pillow,Home & Garden,3,35.31,105.93,0,0,8.47,114.4,2025-06-01,02:50:34,STR-002,"Los Angeles, CA",In-Store,Raymond Allison,Cash,,False,Teach finally everything report hotel president eye.
TXN-000965,ORD-670964,882,BOOK-005,Art History Book,Books,2,42.59,85.18,0,0,6.81,91.99,2025-06-06,00:22:20,STR-008,"San Diego, CA",Phone Order,Bryan Miller,Cash,,False,
TXN-000966,ORD-360580,807,HOME-004,Kitchen Knife Set,Home & Garden,5,56.96,284.8,23.18,8.1,20.93,282.55,2025-05-30,18:30:38,STR-008,"San Diego, CA",In-Store,Laura Elliott,PayPal,,False,
TXN-000967,ORD-217823,,ELEC-002,Smartphone Case,Electronics,5,24.6,123.0,0,0,9.84,132.84,2025-06-06,05:32:54,STR-004,"Houston, TX",Mobile App,,Debit Card,3,False,
TXN-000968,ORD-748282,414,BOOK-002,Cookbook,Books,4,22.57,90.28,0,0,7.22,97.5,2025-05-14,15:41:31,STR-010,"San Jose, CA",Online,Sabrina Barnes,Gift Card,,False,Participant type difference.
TXN-000969,ORD-491070,822,CLTH-004,Winter Jacket,Clothing,2,150.32,300.64,0,0,24.05,324.69,2025-06-05,08:31:51,STR-006,"Philadelphia, PA",Online,,Apple Pay,,False,
TXN-000970,ORD-611204,713,SPRT-002,Dumbbells,Sports,2,53.39,106.78,7.48,7.0,7.94,107.24,2025-06-02,10:52:07,STR-005,"Phoenix, AZ",In-Store,Charles Bennett,Credit Card,,False,
TXN-000971,ORD-574384,474,CLTH-001,Cotton T-Shirt,Clothing,2,20.65,41.3,0,0,3.3,44.6,2025-05-20,11:33:02,STR-001,"New York, NY",Mobile App,,Cash,,False,See increase before.
TXN-000972,ORD-751122,632,ELEC-003,Bluetooth Speaker,Electronics,2,103.22,206.44,0,0,16.52,222.96,2025-06-07,02:30:53,STR-005,"Phoenix, AZ",Phone Order,Luis Parker,Google Pay,4,False,Hospital measure tonight.
TXN-000973,ORD-217916,594,SPRT-004,Tennis Racket,Sports,1,65.13,65.13,0,0,5.21,70.34,2025-05-17,05:59:40,STR-010,"San Jose, CA",Online,Nicholas Lee,Debit Card,,False,
TXN-000974,ORD-522635,767,CLTH-001,Cotton T-Shirt,Clothing,2,23.49,46.98,0,0,3.76,50.74,2025-06-01,17:03:07,STR-008,"San Diego, CA",In-Store,Calvin Price,Google Pay,,False,Add assume million inside onto save necessary.
TXN-000975,ORD-999804,127,BOOK-002,Cookbook,Books,2,25.05,50.1,0,0,4.01,54.11,2025-06-19,14:57:50,STR-010,"San Jose, CA",Mobile App,,Credit Card,2,False,
TXN-000976,ORD-216072,340,BOOK-002,Cookbook,Books,4,25.68,102.72,23.67,23.0,6.32,85.37,2025-05-27,02:45:00,STR-006,"Philadelphia, PA",In-Store,Natalie Mora,Apple Pay,4,False,
TXN-000977,ORD-905451,331,SPRT-003,Basketball,Sports,2,28.32,56.64,0,0,4.53,61.17,2025-05-25,04:23:55,STR-005,"Phoenix, AZ",Online,,PayPal,5,False,Approach read so space week.
TXN-000978,ORD-854917,896,CLTH-004,Winter Jacket,Clothing,4,132.72,530.88,0,0,42.47,573.35,2025-06-14,11:52:05,STR-002,"Los Angeles, CA",Mobile App,,PayPal,,False,
TXN-000979,ORD-217455,242,SPRT-001,Yoga Mat,Sports,4,41.13,164.52,0,0,13.16,177.68,2025-06-06,06:57:11,STR-003,"Chicago, IL",Online,,Gift Card,1,False,
TXN-000980,ORD-854292,948,SPRT-005,Water Bottle,Sports,1,17.42,17.42,0,0,1.39,18.81,2025-06-03,00:40:49,STR-004,"Houston, TX",Online,,Debit Card,,False,
TXN-000981,ORD-790799,147,HOME-001,Coffee Maker,Home & Garden,5,88.08,440.4,0,0,35.23,475.63,2025-05-22,05:02:02,STR-003,"Chicago, IL",In-Store,Gina Davis,Apple Pay,,False,Side finally race brother he.
TXN-000982,ORD-548311,576,CLTH-001,Cotton T-Shirt,Clothing,4,22.04,88.16,0,0,7.05,95.21,2025-05-24,06:55:15,STR-009,"Dallas, TX",In-Store,Penny Adkins,Google Pay,,False,Reason thus work responsibility.
TXN-000983,ORD-632809,665,HOME-002,Garden Hose,Home & Garden,1,32.56,32.56,0,0,2.6,35.16,2025-06-09,14:43:51,STR-008,"San Diego, CA",Phone Order,Desiree Steele,Debit Card,,False,
TXN-000984,ORD-997256,999,HOME-002,Garden Hose,Home & Garden,5,35.04,175.2,0,0,14.02,189.22,2025-05-18,19:50:57,STR-008,"San Diego, CA",Mobile App,,Cash,,False,
TXN-000985,ORD-426795,155,ELEC-003,Bluetooth Speaker,Electronics,3,84.96,254.88,0,0,20.39,275.27,2025-05-19,13:10:39,STR-008,"San Diego, CA",In-Store,Kenneth Barrera,Gift Card,3,False,
TXN-000986,ORD-320309,896,BOOK-004,Business Strategy Guide,Books,5,25.87,129.35,0,0,10.35,139.7,2025-06-05,09:08:15,STR-005,"Phoenix, AZ",Online,,Debit Card,,False,
TXN-000987,ORD-953513,949,ELEC-004,Laptop Charger,Electronics,2,45.03,90.06,0,0,7.2,97.26,2025-05-17,01:03:13,STR-003,"Chicago, IL",Mobile App,,Debit Card,2,False,
TXN-000988,ORD-707380,,BOOK-005,Art History Book,Books,2,46.53,93.06,0,0,7.44,100.5,2025-05-27,17:14:22,STR-007,"San Antonio, TX",Phone Order,Jennifer Greer,Credit Card,,False,Stock tell oil fast support key.
TXN-000989,ORD-579162,215,ELEC-003,Bluetooth Speaker,Electronics,3,93.1,279.3,30.0,10.7,19.94,269.24,2025-05-12,03:42:06,STR-002,"Los Angeles, CA",In-Store,Mary Taylor,Debit Card,,False,Great among should official.
TXN-000990,ORD-845625,511,HOME-005,Desk Lamp,Home & Garden,5,36.28,181.4,0,0,14.51,195.91,2025-05-15,14:39:36,STR-004,"Houston, TX",In-Store,Carla Briggs,Credit Card,2,False,
TXN-000991,ORD-921842,831,BOOK-001,Python Programming Book,Books,999,43.19,43146.81,0,0,3451.74,46598.55,2025-05-21,03:27:00,STR-004,"Houston, TX",Mobile App,,Credit Card,,False,Land its seat prepare day.
TXN-000992,ORD-331665,957,ELEC-005,USB Cable,Electronics,4,12.65,50.6,0,0,4.05,54.65,2025-05-25,13:10:31,STR-002,"Los Angeles, CA",Phone Order,Donald Owen,PayPal,5,False,
TXN-000993,ORD-913449,203,BOOK-003,Mystery Novel,Books,4,17.46,69.84,0,0,5.59,75.43,2025-05-18,22:11:36,STR-001,"New York, NY",Mobile App,Emma Hamilton,Debit Card,,False,Center hard agree manage expert authority management kitchen.
TXN-000994,ORD-929652,56,HOME-004,Kitchen Knife Set,Home & Garden,5,62.0,310.0,0,0,24.8,334.8,2025-06-03,23:18:16,STR-003,"Chicago, IL",In-Store,Jeffrey Silva,Google Pay,3,False,
TXN-000995,ORD-888417,741,SPRT-004,Tennis Racket,Sports,2,83.77,167.54,0,0,13.4,180.94,2025-05-22,15:33:52,STR-010,"San Jose, CA",Online,,Credit Card,,False,
TXN-000996,ORD-531929,639,BOOK-003,Mystery Novel,Books,5,16.49,82.45,18.1,22.0,5.15,69.5,2025-05-18,12:43:24,STR-001,"New York, NY",Phone Order,Austin Gonzalez,Debit Card,,False,
TXN-000997,ORD-937207,787,CLTH-002,Jeans,Clothing,4,48.75,195.0,0,0,15.6,210.6,2025-05-22,03:51:47,STR-004,"Houston, TX",Mobile App,,Debit Card,,False,Build I they leg job recognize responsibility.
TXN-000998,ORD-786257,200,CLTH-004,Winter Jacket,Clothing,2,152.56,305.12,38.35,12.6,21.34,288.11,2025-05-15,21:33:48,STR-010,"San Jose, CA",In-Store,Eric Zamora,PayPal,,False,
TXN-000999,ORD-391641,914,ELEC-003,Bluetooth Speaker,Electronics,4,79.88,319.52,0,0,25.56,345.08,2025-06-05,23:52:59,STR-005,"Phoenix, AZ",Online,,Apple Pay,4,False,Beat coach black wonder.
TXN-001000,ORD-613640,1,CLTH-001,Cotton T-Shirt,Clothing,1,23.99,23.99,0,0,1.92,25.91,2025-06-02,17:15:24,STR-002,"Los Angeles, CA",Phone Order,Carly Huff,Gift Card,,False,Style many necessary set ground.
